freq	dB(S(1,1))
2.15215429999999985E8	-5.39111031633133742E0
2.20220440000000028E8	-5.36652317847533489E0
2.25225450000000027E8	-5.34173383953716296E0
2.30230460000000026E8	-5.31675742429750020E0
2.35235470000000024E8	-5.29160878117661504E0
2.40240480000000023E8	-5.26630247359782278E0
2.45245489999999977E8	-5.24085277223748491E0
2.50250500000000020E8	-5.21527364813705319E0
2.55255510000000019E8	-5.18957876677420327E0
2.60260520000000017E8	-5.16378148289993533E0
2.65265529999999972E8	-5.13789483621539755E0
2.70270540000000015E8	-5.11193154786229087E0
2.75275550000000013E8	-5.08590401768134726E0
2.80280560000000012E8	-5.05982432217739664E0
2.85285570000000011E8	-5.03370421320082695E0
2.90290580000000009E8	-5.00755511726420899E0
2.95295590000000008E8	-4.98138813555583937E0
3.00300600000000006E8	-4.95521404446009583E0
3.05305610000000005E8	-4.92904329672425767E0
3.10310620000000004E8	-4.90288602306371590E0
3.15315630000000002E8	-4.87675203436101690E0
3.20320640000000045E8	-4.85065082420527016E0
3.25325650000000044E8	-4.82459157201163347E0
3.30330660000000043E8	-4.79858314630160177E0
3.35335670000000041E8	-4.77263410861293114E0
3.40340679999999995E8	-4.74675271754021644E0
3.45345689999999994E8	-4.72094693314493874E0
3.50350700000000037E8	-4.69522442166750942E0
3.55355710000000036E8	-4.66959256042419479E0
3.60360720000000034E8	-4.64405844293085135E0
3.65365729999999989E8	-4.61862888429510576E0
3.70370740000000032E8	-4.59331042666042944E0
3.75375749999999986E8	-4.56810934486989773E0
3.80380760000000029E8	-4.54303165226005046E0
3.85385770000000027E8	-4.51808310650531642E0
3.90390779999999982E8	-4.49326921559339088E0
3.95395789999999980E8	-4.46859524386731266E0
4.00400800000000068E8	-4.44406621805077151E0
4.05405809999999978E8	-4.41968693342350871E0
4.10410820000000065E8	-4.39546195990795052E0
4.15415830000000064E8	-4.37139564821011373E0
4.20420840000000062E8	-4.34749213596249895E0
4.25425849999999972E8	-4.32375535381186360E0
4.30430859999999971E8	-4.30018903150838305E0
4.35435869999999969E8	-4.27679670396026079E0
4.40440880000000057E8	-4.25358171719756584E0
4.45445889999999967E8	-4.23054723431665725E0
4.50450900000000054E8	-4.20769624135859566E0
4.55455910000000053E8	-4.18503155309460162E0
4.60460920000000051E8	-4.16255581875644243E0
4.65465930000000050E8	-4.14027152767064610E0
4.70470940000000049E8	-4.11818101479728949E0
4.75475950000000047E8	-4.09628646621964698E0
4.80480960000000046E8	-4.07458992447918611E0
4.85485970000000044E8	-4.05309329386113326E0
4.90490979999999954E8	-4.03179834553384175E0
4.95495990000000042E8	-4.01070672264669881E0
5.00501000000000040E8	-3.98981994526002026E0
5.05506009999999950E8	-3.96913941518092050E0
5.10511020000000038E8	-3.94866642076142593E0
5.15516030000000036E8	-3.92840214146188238E0
5.20521040000000035E8	-3.90834765243036353E0
5.25526050000000033E8	-3.88850392888978824E0
5.30531059999999943E8	-3.86887185044902004E0
5.35536070000000031E8	-3.84945220531517673E0
5.40541080000000029E8	-3.83024569435142892E0
5.45546090000000028E8	-3.81125293510322116E0
5.50551100000000027E8	-3.79247446564662516E0
5.55556110000000025E8	-3.77391074835836271E0
5.60561120000000024E8	-3.75556217360102362E0
5.65566129999999934E8	-3.73742906327821611E0
5.70571140000000021E8	-3.71951167428332852E0
5.75576150000000109E8	-3.70181020190281940E0
5.80581160000000018E8	-3.68432478304155264E0
5.85586170000000017E8	-3.66705549941628384E0
5.90591180000000016E8	-3.65000238062526305E0
5.95596190000000014E8	-3.63316540713503544E0
6.00601200000000013E8	-3.61654451317483305E0
6.05606210000000011E8	-3.60013958953341984E0
6.10611220000000010E8	-3.58395048629506974E0
6.15616230000000009E8	-3.56797701544681445E0
6.20621240000000007E8	-3.55221895346202388E0
6.25626250000000006E8	-3.53667604374532729E0
6.30631260000000005E8	-3.52134799904904439E0
6.35636270000000003E8	-3.50623450377962342E0
6.40641280000000091E8	-3.49133521623732124E0
6.45646290000000000E8	-3.47664977079940529E0
6.50651300000000088E8	-3.46217778001330778E0
6.55656309999999998E8	-3.44791883664451415E0
6.60661320000000085E8	-3.43387251562433526E0
6.65666329999999995E8	-3.42003837598121141E0
6.70671340000000082E8	-3.40641596266537405E0
6.75676349999999992E8	-3.39300480834196216E0
6.80681359999999991E8	-3.37980443510747453E0
6.85686369999999989E8	-3.36681435618216662E0
6.90691379999999988E8	-3.35403407750509519E0
6.95696389999999987E8	-3.34146309930623397E0
7.00701400000000074E8	-3.32910091763402427E0
7.05706409999999984E8	-3.31694702579319411E0
7.10711420000000071E8	-3.30500091579818545E0
7.15716429999999981E8	-3.29326207972843799E0
7.20721440000000069E8	-3.28173001106301587E0
7.25726449999999979E8	-3.27040420597491988E0
7.30731459999999977E8	-3.25928416457381864E0
7.35736470000000065E8	-3.24836939214044129E0
7.40741480000000063E8	-3.23765940027392851E0
7.45746490000000062E8	-3.22715370805355306E0
7.50751499999999972E8	-3.21685184313755856E0
7.55756509999999970E8	-3.20675334284314539E0
7.60761520000000058E8	-3.19685775518420812E0
7.65766530000000056E8	-3.18716463989436871E0
7.70771540000000055E8	-3.17767356941132784E0
7.75776549999999965E8	-3.16838412983789652E0
7.80781559999999963E8	-3.15929592188130837E0
7.85786569999999962E8	-3.15040856175600226E0
7.90791579999999961E8	-3.14172168208903013E0
7.95796590000000226E8	-3.13323493276764875E0
8.00801600000000136E8	-3.12494798180528655E0
8.05806609999999957E8	-3.11686051615827076E0
8.10811619999999955E8	-3.10897224254101090E0
8.15816630000000131E8	-3.10128288821818598E0
8.20821640000000130E8	-3.09379220178551151E0
8.25826650000000129E8	-3.08649995392607490E0
8.30831660000000127E8	-3.07940593816879460E0
8.35836670000000126E8	-3.07250997161582440E0
8.40841680000000125E8	-3.06581189567225909E0
8.45846690000000123E8	-3.05931157676426269E0
8.50851699999999944E8	-3.05300890703188710E0
8.55856710000000120E8	-3.04690380503778790E0
8.60861719999999941E8	-3.04099621644379825E0
8.65866730000000118E8	-3.03528611469649601E0
8.70871739999999939E8	-3.02977350170092530E0
8.75876750000000115E8	-3.02445840848863456E0
8.80881760000000114E8	-3.01934089587788224E0
8.85886769999999935E8	-3.01442105514034564E0
8.90891779999999933E8	-3.00969900865142392E0
8.95896790000000109E8	-3.00517491054867669E0
9.00901800000000108E8	-3.00084894738438290E0
9.05906810000000107E8	-2.99672133877449376E0
9.10911820000000105E8	-2.99279233805577860E0
9.15916830000000104E8	-2.98906223293511353E0
9.20921840000000103E8	-2.98553134614363191E0
9.25926850000000101E8	-2.98220003609203133E0
9.30931860000000100E8	-2.97906869753113135E0
9.35936869999999921E8	-2.97613776221158988E0
9.40941880000000097E8	-2.97340769955046724E0
9.45946889999999918E8	-2.97087901730242576E0
9.50951900000000094E8	-2.96855226223009927E0
9.55956909999999915E8	-2.96642802079197176E0
9.60961920000000092E8	-2.96450691982393266E0
9.65966929999999913E8	-2.96278962723534312E0
9.70971940000000089E8	-2.96127685271173480E0
9.75976949999999910E8	-2.95996934842387605E0
9.80981959999999908E8	-2.95886790974511449E0
9.85986969999999907E8	-2.95797337597665333E0
9.90991980000000083E8	-2.95728663108915324E0
9.95996990000000082E8	-2.95680860446721905E0
1.00100200000000017E9	-2.95654027166522448E0
1.00600701000000003E9	-2.95648265517812758E0
1.01101201999999990E9	-2.95663682522151205E0
1.01601702999999999E9	-2.95700390052383977E0
1.02102204000000008E9	-2.95758504913189002E0
1.02602705000000016E9	-2.95838148922656519E0
1.03103206000000003E9	-2.95939448995694754E0
1.03603706999999989E9	-2.96062537228465805E0
1.04104207999999998E9	-2.96207550984179280E0
1.04604709000000007E9	-2.96374632980923902E0
1.05105210000000016E9	-2.96563931380084878E0
1.05605710999999980E9	-2.96775599877268093E0
1.06106211999999989E9	-2.97009797794147667E0
1.06606712999999997E9	-2.97266690172191828E0
1.07107214000000006E9	-2.97546447868103492E0
1.07607714999999993E9	-2.97849247650837068E0
1.08108216000000001E9	-2.98175272300289418E0
1.08608717000000010E9	-2.98524710708047447E0
1.09109217999999997E9	-2.98897757979257106E0
1.09609719000000005E9	-2.99294615537348596E0
1.10110220000000014E9	-2.99715491229468656E0
1.10610720999999979E9	-3.00160599434621833E0
1.11111222000000009E9	-3.00630161173101840E0
1.11611722999999996E9	-3.01124404218356334E0
1.12112224000000005E9	-3.01643563210230603E0
1.12612725000000014E9	-3.02187879770562828E0
1.13113225999999978E9	-3.02757602620582267E0
1.13613727000000009E9	-3.03352987699986087E0
1.14114227999999995E9	-3.03974298288568523E0
1.14614729000000004E9	-3.04621805129242906E0
1.15115230000000013E9	-3.05295786553287130E0
1.15615730999999999E9	-3.05996528607504104E0
1.16116232000000008E9	-3.06724325183454161E0
1.16616732999999995E9	-3.07479478148279650E0
1.17117234000000003E9	-3.08262297477995117E0
1.17617735000000012E9	-3.09073101392081151E0
1.18118235999999999E9	-3.09912216490557846E0
1.18618737000000007E9	-3.10779977892425618E0
1.19119237999999994E9	-3.11676729376325623E0
1.19619739000000003E9	-3.12602823522642614E0
1.20120240000000011E9	-3.13558621857774700E0
1.20620740999999998E9	-3.14544494999667679E0
1.21121242000000007E9	-3.15560822805375274E0
1.21621742999999993E9	-3.16607994519962688E0
1.22122244000000002E9	-3.17686408927167330E0
1.22622744999999989E9	-3.18796474501280258E0
1.23123245999999997E9	-3.19938609560645304E0
1.23623747000000006E9	-3.21113242422292444E0
1.24124247999999993E9	-3.22320811557832076E0
1.24624749000000001E9	-3.23561765750520580E0
1.25125250000000010E9	-3.24836564253227067E0
1.25625750999999997E9	-3.26145676947359409E0
1.26126252000000005E9	-3.27489584502487308E0
1.26626752999999992E9	-3.28868778536619510E0
1.27127254000000001E9	-3.30283761777090357E0
1.27627755000000009E9	-3.31735048221465689E0
1.28128256000000018E9	-3.33223163298899605E0
1.28628757000000005E9	-3.34748644031475040E0
1.29129257999999991E9	-3.36312039195062251E0
1.29629759000000000E9	-3.37913909480198882E0
1.30130260000000009E9	-3.39554827652078517E0
1.30630760999999973E9	-3.41235378709939319E0
1.31131262000000004E9	-3.42956160045142955E0
1.31631762999999991E9	-3.44717781598407136E0
1.32132264000000021E9	-3.46520866015017059E0
1.32632764999999986E9	-3.48366048798639349E0
1.33133265999999995E9	-3.50253978462964710E0
1.33633766999999981E9	-3.52185316680877447E0
1.34134268000000012E9	-3.54160738431078803E0
1.34634768999999999E9	-3.56180932141735296E0
1.35135270000000007E9	-3.58246599830908874E0
1.35635770999999994E9	-3.60358457243082508E0
1.36136272000000003E9	-3.62517233982183562E0
1.36636772999999989E9	-3.64723673639583845E0
1.37137273999999998E9	-3.66978533918146876E0
1.37637775000000007E9	-3.69282586750622377E0
1.38138275999999993E9	-3.71636618412844921E0
1.38638777000000002E9	-3.74041429630683897E0
1.39139277999999988E9	-3.76497835681231052E0
1.39639779000000042E9	-3.79006666486492882E0
1.40140280000000006E9	-3.81568766700792406E0
1.40640780999999992E9	-3.84184995789852213E0
1.41141282000000001E9	-3.86856228101887067E0
1.41641782999999988E9	-3.89583352930650451E0
1.42142284000000019E9	-3.92367274569001045E0
1.42642785000000005E9	-3.95208912353397412E0
1.43143285999999992E9	-3.98109200698106047E0
1.43643786999999978E9	-4.01069089119661992E0
1.44144288000000009E9	-4.04089542249941136E0
1.44644788999999996E9	-4.07171539838279806E0
1.45145290000000005E9	-4.10316076742289582E0
1.45645790999999969E9	-4.13524162905481241E0
1.46146292000000000E9	-4.16796823323840027E0
1.46646792999999986E9	-4.20135097998450924E0
1.47147294000000017E9	-4.23540041875099149E0
1.47647795000000004E9	-4.27012724770663876E0
1.48148296000000013E9	-4.30554231285087319E0
1.48648796999999999E9	-4.34165660699211386E0
1.49149298000000008E9	-4.37848126858703157E0
1.49649798999999994E9	-4.41602758042563615E0
1.50150300000000003E9	-4.45430696817180660E0
1.50650800999999990E9	-4.49333099875539066E0
1.51151301999999998E9	-4.53311137861409819E0
1.51651803000000029E9	-4.57365995178322038E0
1.52152304000000016E9	-4.61498869784438526E0
1.52652805000000003E9	-4.65710972971290538E0
1.53153306000000011E9	-4.70003529129893316E0
1.53653806999999976E9	-4.74377775501558485E0
1.54154308000000007E9	-4.78834961914784785E0
1.54654808999999993E9	-4.83376350510357788E0
1.55155310000000002E9	-4.88003215452643868E0
1.55655810999999988E9	-4.92716842630047580E0
1.56156311999999997E9	-4.97518529344019811E0
1.56656812999999984E9	-5.02409583988952502E0
1.57157313999999992E9	-5.07391325723234221E0
1.57657815000000001E9	-5.12465084133100568E0
1.58158315999999988E9	-5.17632198890634321E0
1.58658816999999974E9	-5.22894019408508637E0
1.59159318000000050E9	-5.28251904491840563E0
1.59659818999999992E9	-5.33707221989806158E0
1.60160320000000023E9	-5.39261348451148415E0
1.60660820999999987E9	-5.44915668782424589E0
1.61161321999999996E9	-5.50671575914418021E0
1.61661822999999982E9	-5.56530470479371875E0
1.62162323999999991E9	-5.62493760501758544E0
1.62662825000000022E9	-5.68562861104664741E0
1.63163326000000031E9	-5.74739194239369233E0
1.63663826999999995E9	-5.81024188436983380E0
1.64164328000000026E9	-5.87419278590395333E0
1.64664828999999990E9	-5.93925905769816076E0
1.65165330000000021E9	-6.00545517075778790E0
1.65665830999999986E9	-6.07279565536172683E0
1.66166332000000017E9	-6.14129510051235705E0
1.66666832999999981E9	-6.21096815395034785E0
1.67167334000000034E9	-6.28182952275443096E0
1.67667835000000021E9	-6.35389397461862160E0
1.68168336000000029E9	-6.42717633988935155E0
1.68668836999999994E9	-6.50169151438027448E0
1.69169338000000025E9	-6.57745446310010706E0
1.69669838999999989E9	-6.65448022493270486E0
1.70170339999999998E9	-6.73278391836285994E0
1.70670840999999984E9	-6.81238074834712215E0
1.71171342000000015E9	-6.89328601439616140E0
1.71671843000000024E9	-6.97551511998309781E0
1.72172343999999988E9	-7.05908358337372022E0
1.72672844999999997E9	-7.14400704996429781E0
1.73173346000000028E9	-7.23030130625182377E0
1.73673847000000015E9	-7.31798229555971069E0
1.74174347999999979E9	-7.40706613560266192E0
1.74674848999999988E9	-7.49756913802962277E0
1.75175350000000019E9	-7.58950783008110541E0
1.75675851000000027E9	-7.68289897849509273E0
1.76176352000000014E9	-7.77775961575237673E0
1.76676852999999978E9	-7.87410706888708312E0
1.77177353999999987E9	-7.97195899093235560E0
1.77677855000000018E9	-8.07133339521198678E0
1.78178355999999982E9	-8.17224869262708964E0
1.78678856999999991E9	-8.27472373208146195E0
1.79179358000000022E9	-8.37877784431164940E0
1.79679858999999986E9	-8.48443088916917532E0
1.80180360000000017E9	-8.59170330672754368E0
1.80680860999999982E9	-8.70061617227761275E0
1.81181362000000012E9	-8.81119125553909832E0
1.81681863000000021E9	-8.92345108425436706E0
1.82182364000000030E9	-9.03741901247374813E0
1.82682864999999994E9	-9.15311929375710420E0
1.83183366000000025E9	-9.27057715964595452E0
1.83683866999999990E9	-9.38981890360532923E0
1.84184368000000021E9	-9.51087197091359293E0
1.84684868999999985E9	-9.63376505473887335E0
1.85185370000000016E9	-9.75852819886050504E0
1.85685870999999980E9	-9.88519290743676571E0
1.86186372000000011E9	-1.00137922622927733E1
1.86686872999999953E9	-1.01443610482230939E1
1.87187373999999984E9	-1.02769358868743699E1
1.87687874999999993E9	-1.04115553798012050E1
1.88188376000000024E9	-1.05482602613906429E1
1.88688876999999988E9	-1.06870935623648555E1
1.89189377999999975E9	-1.08281007846897559E1
1.89689878999999983E9	-1.09713300888422660E1
1.90190380000000014E9	-1.11168324943685404E1
1.90690881000000023E9	-1.12646620949113530E1
1.91191381999999988E9	-1.14148762889777622E1
1.91691883000000018E9	-1.15675360278003603E1
1.92192384000000027E9	-1.17227060819302076E1
1.92692885000000014E9	-1.18804553282920788E1
1.93193385999999978E9	-1.20408570597497455E1
1.93693886999999987E9	-1.22039893193525595E1
1.94194388000000018E9	-1.23699352619443825E1
1.94694889000000027E9	-1.25387835458568375E1
1.95195389999999991E9	-1.27106287581395550E1
1.95695891000000022E9	-1.28855718769063121E1
1.96196391999999986E9	-1.30637207751107520E1
1.96696893000000017E9	-1.32451907706097294E1
1.97197393999999981E9	-1.34301052280479283E1
1.97697894999999990E9	-1.36185962188839293E1
1.98198396000000021E9	-1.38108052469703080E1
1.98698896999999985E9	-1.40068840480164791E1
1.99199398000000016E9	-1.42069954727713998E1
1.99699898999999936E9	-1.44113144651564373E1
2.00200400000000034E9	-1.46200291485044231E1
2.00700900999999998E9	-1.48333420352138035E1
2.01201402000000007E9	-1.50514713776984377E1
2.01701902999999971E9	-1.52746526815886985E1
2.02202403999999980E9	-1.55031404059922995E1
2.02702904999999989E9	-1.57372098799087889E1
2.03203405999999998E9	-1.59771594695908092E1
2.03703906999999962E9	-1.62233130379491253E1
2.04204408000000015E9	-1.64760227456333963E1
2.04704908999999979E9	-1.67356722529375412E1
2.05205410000000033E9	-1.70026803944742144E1
2.05705910999999997E9	-1.72775054135264616E1
2.06206412000000006E9	-1.75606498624814544E1
2.06706912999999970E9	-1.78526663000221153E1
2.07207413999999979E9	-1.81541639461445081E1
2.07707915000000032E9	-1.84658164958236104E1
2.08208415999999996E9	-1.87883713424221233E1
2.08708917000000005E9	-1.91226605278691997E1
2.09209418000000014E9	-1.94696138226431747E1
2.09709918999999978E9	-1.98302744524540442E1
2.10210420000000031E9	-2.02058181407580806E1
2.10710920999999995E9	-2.05975763416713908E1
2.11211421999999960E9	-2.10070648182243591E1
2.11711923000000013E9	-2.14360191098183783E1
2.12212423999999977E9	-2.18864389765536460E1
2.12712924999999986E9	-2.23606446840243223E1
2.13213425999999995E9	-2.28613491126763080E1
2.13713927000000004E9	-2.33917513271685129E1
2.14214428000000012E9	-2.39556597183293718E1
2.14714929000000065E9	-2.45576566293082577E1
2.15215429999999985E9	-2.52033223420589092E1
2.15715930999999994E9	-2.58995459117461291E1
2.16216432000000003E9	-2.66549662883041760E1
2.16716933000000012E9	-2.74806145152846470E1
2.17217434000000020E9	-2.83908764498916710E1
2.17717934999999985E9	-2.94049856160085499E1
2.18218435999999993E9	-3.05494306655851178E1
2.18718937000000002E9	-3.18620178049872349E1
2.19219438000000011E9	-3.33990864366795126E1
2.19719938999999931E9	-3.52490216119217781E1
2.20220440000000028E9	-3.75583498850289255E1
2.20720941000000037E9	-4.05751224205403105E1
2.21221441999999957E9	-4.45723969920126173E1
2.21721943000000010E9	-4.76422862503607281E1
2.22222444000000019E9	-4.46345979601876675E1
2.22722944999999983E9	-4.06391641318063712E1
2.23223445999999992E9	-3.76244380505756970E1
2.23723946999999956E9	-3.53207917512745206E1
2.24224448000000010E9	-3.34788124161186085E1
2.24724948999999974E9	-3.19511033345407247E1
2.25225450000000027E9	-3.06488156436693870E1
2.25725951000000036E9	-2.95153582003057524E1
2.26226451999999956E9	-2.85127837154889230E1
2.26726953000000053E9	-2.76145230422159926E1
2.27227454000000018E9	-2.68012970513582749E1
2.27727955000000026E9	-2.60586952736035649E1
2.28228455999999991E9	-2.53756751404307090E1
2.28728956999999955E9	-2.47435945560100956E1
2.29229458000000008E9	-2.41555667777764205E1
2.29729958999999928E9	-2.36060174163640601E1
2.30230460000000026E9	-2.30903723529236338E1
2.30730961000000034E9	-2.26048328985738189E1
2.31231461999999999E9	-2.21462105676406340E1
2.31731963000000007E9	-2.17118035033805734E1
2.32232464000000016E9	-2.12993025900882449E1
2.32732965000000025E9	-2.09067191042224110E1
2.33233465999999989E9	-2.05323282463810264E1
2.33733967000000042E9	-2.01746245543395997E1
2.34234468000000007E9	-1.98322863231408664E1
2.34734969000000016E9	-1.95041469371383647E1
2.35235470000000024E9	-1.91891715649492167E1
2.35735970999999989E9	-1.88864380587532166E1
2.36236471999999997E9	-1.85951211804328698E1
2.36736972999999962E9	-1.83144794836479607E1
2.37237474000000015E9	-1.80438443334565468E1
2.37737975000000024E9	-1.77826106591375743E1
2.38238475999999988E9	-1.75302291225869533E1
2.38738977000000041E9	-1.72861994503242045E1
2.39239478000000005E9	-1.70500647279463702E1
2.39739979000000014E9	-1.68214064954173925E1
2.40240480000000023E9	-1.65998405121535741E1
2.40740980999999987E9	-1.63850130854109821E1
2.41241481999999996E9	-1.61765978745691252E1
2.41741982999999960E9	-1.59742930994060517E1
2.42242484000000013E9	-1.57778190927864848E1
2.42742985000000022E9	-1.55869161481609320E1
2.43243485999999987E9	-1.54013426204932835E1
2.43743986999999995E9	-1.52208732457364948E1
2.44244488000000004E9	-1.50452976495514923E1
2.44744988999999968E9	-1.48744190203755933E1
2.45245489999999977E9	-1.47080529257272596E1
2.45745990999999986E9	-1.45460262536960117E1
2.46246491999999995E9	-1.43881762641710820E1
2.46746993000000048E9	-1.42343497365730398E1
2.47247494000000012E9	-1.40844022025993554E1
2.47747995000000021E9	-1.39381972541323895E1
2.48248495999999985E9	-1.37956059177441981E1
2.48748996999999950E9	-1.36565060882783840E1
2.49249498000000003E9	-1.35207820150720082E1
2.49749998999999967E9	-1.33883238350936407E1
2.50250500000000020E9	-1.32590271480062150E1
2.50751001000000029E9	-1.31327926288002939E1
2.51251501999999993E9	-1.30095256741160048E1
2.51752003000000091E9	-1.28891360788375686E1
2.52252504000000011E9	-1.27715377399770547E1
2.52753004999999975E9	-1.26566483851494138E1
2.53253505999999984E9	-1.25443893232695114E1
2.53754006999999993E9	-1.24346852153421028E1
2.54254508000000001E9	-1.23274638635093869E1
2.54755008999999966E9	-1.22226560166122478E1
2.55255510000000019E9	-1.21201951907768035E1
2.55756011000000028E9	-1.20200175036969870E1
2.56256512000000036E9	-1.19220615213785108E1
2.56757012999999956E9	-1.18262681162467143E1
2.57257514000000009E9	-1.17325803356475711E1
2.57758015000000018E9	-1.16409432798628587E1
2.58258515999999982E9	-1.15513039888118163E1
2.58759016999999947E9	-1.14636113367339965E1
2.59259518000000000E9	-1.13778159341942398E1
2.59760019000000009E9	-1.12938700368161005E1
2.60260520000000017E9	-1.12117274601849837E1
2.60761020999999982E9	-1.11313435004574268E1
2.61261521999999946E9	-1.10526748602162406E1
2.61762022999999910E9	-1.09756795791398498E1
2.62262524000000008E9	-1.09003169691781898E1
2.62763025000000017E9	-1.08265475538145250E1
2.63263525999999981E9	-1.07543330111679358E1
2.63764026999999990E9	-1.06836361206169528E1
2.64264528000000043E9	-1.06144207127076218E1
2.64765029000000052E9	-1.05466516220852258E1
2.65265529999999972E9	-1.04802946432485755E1
2.65766030999999980E9	-1.04153164889214955E1
2.66266531999999989E9	-1.03516847508542575E1
2.66767032999999953E9	-1.02893678628840246E1
2.67267533999999962E9	-1.02283350661217698E1
2.67768035000000015E9	-1.01685563760789655E1
2.68268536000000024E9	-1.01100025516420788E1
2.68769037000000033E9	-1.00526450657574973E1
2.69269537999999997E9	-9.99645607771126166E0
2.69770039000000006E9	-9.94140840690287142E0
2.70270540000000015E9	-9.88747550802555430E0
2.70771041000000068E9	-9.83463144755029361E0
2.71271541999999988E9	-9.78285088144318493E0
2.71772043000000085E9	-9.73210903403727912E0
2.72272544000000005E9	-9.68238167798355853E0
2.72773045000000014E9	-9.63364511522608957E0
2.73273545999999978E9	-9.58587615893176270E0
2.73774046999999987E9	-9.53905211632613437E0
2.74274547999999996E9	-9.49315077237706895E0
2.74775048999999960E9	-9.44815037428495330E0
2.75275550000000013E9	-9.40402961672348070E0
2.75776051000000066E9	-9.36076762780944627E0
2.76276551999999986E9	-9.31834395573794261E0
2.76777053000000040E9	-9.27673855606653674E0
2.77277554000000004E9	-9.23593177960753309E0
2.77778055000000013E9	-9.19590436089094965E0
2.78278555999999977E9	-9.15663740718456864E0
2.78779056999999941E9	-9.11811238802446589E0
2.79279558000000083E9	-9.08031112525094564E0
2.79780059000000003E9	-9.04321578350196020E0
2.80280560000000012E9	-9.00680886117029011E0
2.80781061000000021E9	-8.97107318177323698E0
2.81281561999999985E9	-8.93599188574094860E0
2.81782062999999994E9	-8.90154842258703383E0
2.82282564000000002E9	-8.86772654345597111E0
2.82783064999999967E9	-8.83451029401985011E0
2.83283565999999976E9	-8.80188400771841550E0
2.83784066999999984E9	-8.76983229932301533E0
2.84284568000000037E9	-8.73834005881141707E0
2.84785069000000046E9	-8.70739244553796254E0
2.85285570000000011E9	-8.67697488269258344E0
2.85786070999999975E9	-8.64707305202774634E0
2.86286571999999984E9	-8.61767288885337557E0
2.86787072999999948E9	-8.58876057727438891E0
2.87287573999999957E9	-8.56032254567583628E0
2.87788075000000054E9	-8.53234546243399983E0
2.88288576000000019E9	-8.50481623184776758E0
2.88789077000000027E9	-8.47772199028408480E0
2.89289577999999992E9	-8.45105010252252775E0
2.89790079000000045E9	-8.42478815829395522E0
2.90290580000000009E9	-8.39892396900721216E0
2.90791081000000018E9	-8.37344556464985601E0
2.91291581999999938E9	-8.34834119085794590E0
2.91792082999999991E9	-8.32359930614940247E0
2.92292584000000000E9	-8.29920857930906131E0
2.92793085000000008E9	-8.27515788692225129E0
2.93293585999999973E9	-8.25143631104618080E0
2.93794086999999982E9	-8.22803313701428074E0
2.94294588000000035E9	-8.20493785136655518E0
2.94795088999999955E9	-8.18214013989678790E0
2.95295590000000008E9	-8.15962988581528847E0
2.95796091000000061E9	-8.13739716801282142E0
2.96296592000000025E9	-8.11543225942735802E0
2.96797093000000034E9	-8.09372562550084140E0
2.97297593999999998E9	-8.07226792272506444E0
2.97798095000000007E9	-8.05104999726548343E0
2.98298596000000016E9	-8.03006288366039023E0
2.98799096999999936E9	-8.00929780359011012E0
2.99299597999999989E9	-7.98874616470620946E0
2.99800098999999909E9	-7.96839955951761425E0
3.00300600000000006E9	-7.94824976433200714E0
3.00801101000000015E9	-7.92828873823607161E0
3.01301601999999979E9	-7.90850862212266570E0
3.01802102999999988E9	-7.88890173774684555E0
3.02302603999999997E9	-7.86946058681589555E0
3.02803105000000006E9	-7.85017785010104330E0
3.03303606000000059E9	-7.83104638657013208E0
