freq	dB(S(2,1))
6.20621240000000007E8	-7.96404742703694968E0
6.25626250000000006E8	-7.98665342734149242E0
6.30631260000000005E8	-8.00925306757708810E0
6.35636270000000003E8	-8.03184408261525462E0
6.40641280000000091E8	-8.05442421807532405E0
6.45646290000000000E8	-8.07699122951216708E0
6.50651300000000088E8	-8.09954288160600910E0
6.55656309999999998E8	-8.12207694730168583E0
6.60661320000000085E8	-8.14459120696550265E0
6.65666329999999995E8	-8.16708344746514392E0
6.70671340000000082E8	-8.18955146127793121E0
6.75676349999999992E8	-8.21199304554406950E0
6.80681359999999991E8	-8.23440600111836751E0
6.85686369999999989E8	-8.25678813156213742E0
6.90691379999999988E8	-8.27913724216220182E0
6.95696389999999987E8	-8.30145113889286179E0
7.00701400000000074E8	-8.32372762734644311E0
7.05706409999999984E8	-8.34596451169139897E0
7.10711420000000071E8	-8.36815959352937000E0
7.15716429999999981E8	-8.39031067079421433E0
7.20721440000000069E8	-8.41241553659889973E0
7.25726449999999979E8	-8.43447197805600801E0
7.30731459999999977E8	-8.45647777508988163E0
7.35736470000000065E8	-8.47843069918257797E0
7.40741480000000063E8	-8.50032851216290553E0
7.45746490000000062E8	-8.52216896490378417E0
7.50751499999999972E8	-8.54394979603280902E0
7.55756509999999970E8	-8.56566873059951206E0
7.60761520000000058E8	-8.58732347873203494E0
7.65766530000000056E8	-8.60891173424767331E0
7.70771540000000055E8	-8.63043117325083387E0
7.75776549999999965E8	-8.65187945270158387E0
7.80781559999999963E8	-8.67325420894983701E0
7.85786569999999962E8	-8.69455305626215669E0
7.90791579999999961E8	-8.71577358528296031E0
7.95796590000000226E8	-8.73691336152295506E0
8.00801600000000136E8	-8.75796992376074179E0
8.05806609999999957E8	-8.77894078246281140E0
8.10811619999999955E8	-8.79982341814989510E0
8.15816630000000131E8	-8.82061527974510362E0
8.20821640000000130E8	-8.84131378288603820E0
8.25826650000000129E8	-8.86191630822468390E0
8.30831660000000127E8	-8.88242019967333363E0
8.35836670000000126E8	-8.90282276265234529E0
8.40841680000000125E8	-8.92312126228598856E0
8.45846690000000123E8	-8.94331292157213120E0
8.50851699999999944E8	-8.96339491955004064E0
8.55856710000000120E8	-8.98336438939774595E0
8.60861719999999941E8	-9.00321841654480615E0
8.65866730000000118E8	-9.02295403672795793E0
8.70871739999999939E8	-9.04256823403219201E0
8.75876750000000115E8	-9.06205793890517519E0
8.80881760000000114E8	-9.08142002615088373E0
8.85886769999999935E8	-9.10065131288274820E0
8.90891779999999933E8	-9.11974855647259375E0
8.95896790000000109E8	-9.13870845246277952E0
9.00901800000000108E8	-9.15752763245969348E0
9.05906810000000107E8	-9.17620266201371848E0
9.10911820000000105E8	-9.19473003846385240E0
9.15916830000000104E8	-9.21310618877907572E0
9.20921840000000103E8	-9.23132746737674914E0
9.25926850000000101E8	-9.24939015392745034E0
9.30931860000000100E8	-9.26729045114131011E0
9.35936869999999921E8	-9.28502448255048840E0
9.40941880000000097E8	-9.30258829027767753E0
9.45946889999999918E8	-9.31997783279688541E0
9.50951900000000094E8	-9.33718898270226028E0
9.55956909999999915E8	-9.35421752445192034E0
9.60961920000000092E8	-9.37105915213799356E0
9.65966929999999913E8	-9.38770946724721433E0
9.70971940000000089E8	-9.40416397643111601E0
9.75976949999999910E8	-9.42041808928955327E0
9.80981959999999908E8	-9.43646711617458500E0
9.85986969999999907E8	-9.45230626601282253E0
9.90991980000000083E8	-9.46793064414065277E0
9.95996990000000082E8	-9.48333525018363055E0
1.00100200000000017E9	-9.49851497596902661E0
1.00600701000000003E9	-9.51346460346938549E0
1.01101201999999990E9	-9.52817880279724960E0
1.01601702999999999E9	-9.54265213025188608E0
1.02102204000000008E9	-9.55687902642165099E0
1.02602705000000016E9	-9.57085381435822313E0
1.03103206000000003E9	-9.58457069781108828E0
1.03603706999999989E9	-9.59802375955043097E0
1.04104207999999998E9	-9.61120695977852257E0
1.04604709000000007E9	-9.62411413462356791E0
1.05105210000000016E9	-9.63673899476009943E0
1.05605710999999980E9	-9.64907512411901713E0
1.06106211999999989E9	-9.66111597873678818E0
1.06606712999999997E9	-9.67285488573068797E0
1.07107214000000006E9	-9.68428504241601651E0
1.07607714999999993E9	-9.69539951557705848E0
1.08108216000000001E9	-9.70619124090682206E0
1.08608717000000010E9	-9.71665302261106412E0
1.09109217999999997E9	-9.72677753322011185E0
1.09609719000000005E9	-9.73655731356880771E0
1.10110220000000014E9	-9.74598477302065014E0
1.10610720999999979E9	-9.75505218989319722E0
1.11111222000000009E9	-9.76375171213496174E0
1.11611722999999996E9	-9.77207535823997375E0
1.12112224000000005E9	-9.78001501844165944E0
1.12612725000000014E9	-9.78756245617115894E0
1.13113225999999978E9	-9.79470930981418419E0
1.13613727000000009E9	-9.80144709477774612E0
1.14114227999999995E9	-9.80776720586574768E0
1.14614729000000004E9	-9.81366091999827894E0
1.15115230000000013E9	-9.81911939928017397E0
1.15615730999999999E9	-9.82413369442794071E0
1.16116232000000008E9	-9.82869474857085201E0
1.16616732999999995E9	-9.83279340145937297E0
1.17117234000000003E9	-9.83642039405287960E0
1.17617735000000012E9	-9.83956637355317376E0
1.18118235999999999E9	-9.84222189884342136E0
1.18618737000000007E9	-9.84437744639302181E0
1.19119237999999994E9	-9.84602341659901370E0
1.19619739000000003E9	-9.84715014060894944E0
1.20120240000000011E9	-9.84774788760860886E0
1.20620740999999998E9	-9.84780687260649223E0
1.21121242000000007E9	-9.84731726470752378E0
1.21621742999999993E9	-9.84626919588999705E0
1.22122244000000002E9	-9.84465277029060459E0
1.22622744999999989E9	-9.84245807400606054E0
1.23123245999999997E9	-9.83967518541260944E0
1.23623747000000006E9	-9.83629418599639749E0
1.24124247999999993E9	-9.83230517171810980E0
1.24624749000000001E9	-9.82769826488129894E0
1.25125250000000010E9	-9.82246362652232463E0
1.25625750999999997E9	-9.81659146931498761E0
1.26126252000000005E9	-9.81007207096594414E0
1.26626752999999992E9	-9.80289578811185969E0
1.27127254000000001E9	-9.79505307069497633E0
1.27627755000000009E9	-9.78653447680497024E0
1.28128256000000018E9	-9.77733068797158289E0
1.28628757000000005E9	-9.76743252488976665E0
1.29129257999999991E9	-9.75683096355008139E0
1.29629759000000000E9	-9.74551715176191813E0
1.30130260000000009E9	-9.73348242602776814E0
1.30630760999999973E9	-9.72071832875159458E0
1.31131262000000004E9	-9.70721662574423405E0
1.31631762999999991E9	-9.69296932398680688E0
1.32132264000000021E9	-9.67796868962589407E0
1.32632764999999986E9	-9.66220726614992209E0
1.33133265999999995E9	-9.64567789271105269E0
1.33633766999999981E9	-9.62837372254376334E0
1.34134268000000012E9	-9.61028824144145943E0
1.34634768999999999E9	-9.59141528622849648E0
1.35135270000000007E9	-9.57174906319310992E0
1.35635770999999994E9	-9.55128416641613676E0
1.36136272000000003E9	-9.53001559594704695E0
1.36636772999999989E9	-9.50793877577501512E0
1.37137273999999998E9	-9.48504957152820083E0
1.37637775000000007E9	-9.46134430785727965E0
1.38138275999999993E9	-9.43681978543385824E0
1.38638777000000002E9	-9.41147329751516182E0
1.39139277999999988E9	-9.38530264600595032E0
1.39639779000000042E9	-9.35830615697426893E0
1.40140280000000006E9	-9.33048269554557308E0
1.40640780999999992E9	-9.30183168013531159E0
1.41141282000000001E9	-9.27235309595726775E0
1.41641782999999988E9	-9.24204750775038519E0
1.42142284000000019E9	-9.21091607167971027E0
1.42642785000000005E9	-9.17896054635457048E0
1.43143285999999992E9	-9.14618330292541160E0
1.43643786999999978E9	-9.11258733420006806E0
1.44144288000000009E9	-9.07817626275539702E0
1.44644788999999996E9	-9.04295434799154130E0
1.45145290000000005E9	-9.00692649209609719E0
1.45645790999999969E9	-8.97009824490058882E0
1.46146292000000000E9	-8.93247580757444659E0
1.46646792999999986E9	-8.89406603516017924E0
1.47147294000000017E9	-8.85487643791650392E0
1.47647795000000004E9	-8.81491518145032948E0
1.48148296000000013E9	-8.77419108564004802E0
1.48648796999999999E9	-8.73271362233336923E0
1.49149298000000008E9	-8.69049291181562822E0
1.49649798999999994E9	-8.64753971806256594E0
1.50150300000000003E9	-8.60386544277467991E0
1.50650800999999990E9	-8.55948211820390803E0
1.51151301999999998E9	-8.51440239879244665E0
1.51651803000000029E9	-8.46863955164282523E0
1.52152304000000016E9	-8.42220744583276471E0
1.52652805000000003E9	-8.37512054062502109E0
1.53153306000000011E9	-8.32739387256780716E0
1.53653806999999976E9	-8.27904304155174664E0
1.54154308000000007E9	-8.23008419585148054E0
1.54654808999999993E9	-8.18053401617346765E0
1.55155310000000002E9	-8.13040969878344910E0
1.55655810999999988E9	-8.07972893773302658E0
1.56156311999999997E9	-8.02850990625041128E0
1.56656812999999984E9	-7.97677123733150495E0
1.57157313999999992E9	-7.92453200359059728E0
1.57657815000000001E9	-7.87181169642056222E0
1.58158315999999988E9	-7.81863020451853785E0
1.58658816999999974E9	-7.76500779182108491E0
1.59159318000000050E9	-7.71096507491995453E0
1.59659818999999992E9	-7.65652300000783193E0
1.60160320000000023E9	-7.60170281939009129E0
1.60660820999999987E9	-7.54652606765664924E0
1.61161321999999996E9	-7.49101453753961799E0
1.61661822999999982E9	-7.43519025551605761E0
1.62162323999999991E9	-7.37907545721432268E0
1.62662825000000022E9	-7.32269256269034230E0
1.63163326000000031E9	-7.26606415159082442E0
1.63663826999999995E9	-7.20921293829977650E0
1.64164328000000026E9	-7.15216174708585051E0
1.64664828999999990E9	-7.09493348730817885E0
1.65165330000000021E9	-7.03755112873823219E0
1.65665830999999986E9	-6.98003767703277944E0
1.66166332000000017E9	-6.92241614941461503E0
1.66666832999999981E9	-6.86470955058221222E0
1.67167334000000034E9	-6.80694084892575901E0
1.67667835000000021E9	-6.74913295306521999E0
1.68168336000000029E9	-6.69130868873937246E0
1.68668836999999994E9	-6.63349077612617055E0
1.69169338000000025E9	-6.57570180758220779E0
1.69669838999999989E9	-6.51796422586769353E0
1.70170339999999998E9	-6.46030030288084944E0
1.70670840999999984E9	-6.40273211892288163E0
1.71171342000000015E9	-6.34528154254285770E0
1.71671843000000024E9	-6.28797021097464004E0
1.72172343999999988E9	-6.23081951119450395E0
1.72672844999999997E9	-6.17385056163857904E0
1.73173346000000028E9	-6.11708419458908814E0
1.73673847000000015E9	-6.06054093924578208E0
1.74174347999999979E9	-6.00424100552441775E0
1.74674848999999988E9	-5.94820426858952267E0
1.75175350000000019E9	-5.89245025413242995E0
1.75675851000000027E9	-5.83699812441092547E0
1.76176352000000014E9	-5.78186666508960645E0
1.76676852999999978E9	-5.72707427284830750E0
1.77177353999999987E9	-5.67263894381333955E0
1.77677855000000018E9	-5.61857826279120687E0
1.78178355999999982E9	-5.56490939332010637E0
1.78678856999999991E9	-5.51164906856056458E0
1.79179358000000022E9	-5.45881358298426100E0
1.79679858999999986E9	-5.40641878493655437E0
1.80180360000000017E9	-5.35448006998382997E0
1.80680860999999982E9	-5.30301237512325763E0
1.81181362000000012E9	-5.25203017379292980E0
1.81681863000000021E9	-5.20154747171937615E0
1.82182364000000030E9	-5.15157780356320849E0
1.82682864999999994E9	-5.10213423037730873E0
1.83183366000000025E9	-5.05322933783786432E0
1.83683866999999990E9	-5.00487523528214684E0
1.84184368000000021E9	-4.95708355547954760E0
1.84684868999999985E9	-4.90986545516788908E0
1.85185370000000016E9	-4.86323161631154388E0
1.85685870999999980E9	-4.81719224806936896E0
1.86186372000000011E9	-4.77175708944784116E0
1.86686872999999953E9	-4.72693541261746653E0
1.87187373999999984E9	-4.68273602686920487E0
1.87687874999999993E9	-4.63916728318326843E0
1.88188376000000024E9	-4.59623707937976445E0
1.88688876999999988E9	-4.55395286582999592E0
1.89189377999999975E9	-4.51232165169520094E0
1.89689878999999983E9	-4.47135001165035639E0
1.90190380000000014E9	-4.43104409308339076E0
1.90690881000000023E9	-4.39140962372215338E0
1.91191381999999988E9	-4.35245191965199840E0
1.91691883000000018E9	-4.31417589370619226E0
1.92192384000000027E9	-4.27658606417840836E0
1.92692885000000014E9	-4.23968656383414721E0
1.93193385999999978E9	-4.20348114917332616E0
1.93693886999999987E9	-4.16797320993183362E0
1.94194388000000018E9	-4.13316577875238789E0
1.94694889000000027E9	-4.09906154103064146E0
1.95195389999999991E9	-4.06566284486217544E0
1.95695891000000022E9	-4.03297171108675112E0
1.96196391999999986E9	-4.00098984338470753E0
1.96696893000000017E9	-3.96971863838723404E0
1.97197393999999981E9	-3.93915919577460194E0
1.97697894999999990E9	-3.90931232833736075E0
1.98198396000000021E9	-3.88017857195406091E0
1.98698896999999985E9	-3.85175819547372500E0
1.99199398000000016E9	-3.82405121046202101E0
1.99699898999999936E9	-3.79705738079243105E0
2.00200400000000034E9	-3.77077623205308088E0
2.00700900999999998E9	-3.74520706074690679E0
2.01201402000000007E9	-3.72034894325894161E0
2.01701902999999971E9	-3.69620074458022074E0
2.02202403999999980E9	-3.67276112675230504E0
2.02702904999999989E9	-3.65002855703180273E0
2.03203405999999998E9	-3.62800131574110996E0
2.03703906999999962E9	-3.60667750381189922E0
2.04204408000000015E9	-3.58605504998373004E0
2.04704908999999979E9	-3.56613171767015924E0
2.05205410000000033E9	-3.54690511146183862E0
2.05705910999999997E9	-3.52837268327660825E0
2.06206412000000006E9	-3.51053173814042330E0
2.06706912999999970E9	-3.49337943958920194E0
2.07207413999999979E9	-3.47691281470503766E0
2.07707915000000032E9	-3.46112875877002946E0
2.08208415999999996E9	-3.44602403954583414E0
2.08708917000000005E9	-3.43159530117761857E0
2.09209418000000014E9	-3.41783906772547175E0
2.09709918999999978E9	-3.40475174633096600E0
2.10210420000000031E9	-3.39232963002320087E0
2.10710920999999995E9	-3.38056890016553213E0
2.11211421999999960E9	-3.36946562856774889E0
2.11711923000000013E9	-3.35901577925255035E0
2.12212423999999977E9	-3.34921520990684485E0
2.12712924999999986E9	-3.34005967301599194E0
2.13213425999999995E9	-3.33154481670406710E0
2.13713927000000004E9	-3.32366618528810287E0
2.14214428000000012E9	-3.31641921956359331E0
2.14714929000000065E9	-3.30979925684048659E0
2.15215429999999985E9	-3.30380153074010918E0
2.15715930999999994E9	-3.29842117077724595E0
2.16216432000000003E9	-3.29365320173980347E0
2.16716933000000012E9	-3.28949254289122406E0
2.17217434000000020E9	-3.28593400700741967E0
2.17717934999999985E9	-3.28297229927484402E0
2.18218435999999993E9	-3.28060201606428592E0
2.18718937000000002E9	-3.27881764360479089E0
2.19219438000000011E9	-3.27761355657463449E0
2.19719938999999931E9	-3.27698401663177696E0
2.20220440000000028E9	-3.27692317090489782E0
2.20720941000000037E9	-3.27742505046209986E0
2.21221441999999957E9	-3.27848356878177105E0
2.21721943000000010E9	-3.28009252024272424E0
2.22222444000000019E9	-3.28224557865364641E0
2.22722944999999983E9	-3.28493629584327351E0
2.23223445999999992E9	-3.28815810032712363E0
2.23723946999999956E9	-3.29190429607156387E0
2.24224448000000010E9	-3.29616806137244378E0
2.24724948999999974E9	-3.30094244786507796E0
2.25225450000000027E9	-3.30622037968263971E0
2.25725951000000036E9	-3.31199465277796712E0
2.26226451999999956E9	-3.31825793442535577E0
2.26726953000000053E9	-3.32500276291440411E0
2.27227454000000018E9	-3.33222154745034649E0
2.27727955000000026E9	-3.33990656827438137E0
2.28228455999999991E9	-3.34804997701090379E0
2.28728956999999955E9	-3.35664379725830297E0
2.29229458000000008E9	-3.36567992542697381E0
2.29729958999999928E9	-3.37515013183518686E0
2.30230460000000026E9	-3.38504606207080361E0
2.30730961000000034E9	-3.39535923862128541E0
2.31231461999999999E9	-3.40608106278167622E0
2.31731963000000007E9	-3.41720281684011074E0
2.32232464000000016E9	-3.42871566654466076E0
2.32732965000000025E9	-3.44061066385461434E0
2.33233465999999989E9	-3.45287874997375788E0
2.33733967000000042E9	-3.46551075866618374E0
2.34234468000000007E9	-3.47849741985408922E0
2.34734969000000016E9	-3.49182936349033701E0
2.35235470000000024E9	-3.50549712370811406E0
2.35735970999999989E9	-3.51949114323379142E0
2.36236471999999997E9	-3.53380177806637485E0
2.36736972999999962E9	-3.54841930241041670E0
2.37237474000000015E9	-3.56333391385374476E0
2.37737975000000024E9	-3.57853573878630593E0
2.38238475999999988E9	-3.59401483804560939E0
2.38738977000000041E9	-3.60976121277862205E0
2.39239478000000005E9	-3.62576481051215049E0
2.39739979000000014E9	-3.64201553141504331E0
2.40240480000000023E9	-3.65850323474430539E0
2.40740980999999987E9	-3.67521774545751612E0
2.41241481999999996E9	-3.69214886097971640E0
2.41741982999999960E9	-3.70928635811259522E0
2.42242484000000013E9	-3.72662000006546634E0
2.42742985000000022E9	-3.74413954360045542E0
2.43243485999999987E9	-3.76183474627018288E0
2.43743986999999995E9	-3.77969537373622178E0
2.44244488000000004E9	-3.79771120715046173E0
2.44744988999999968E9	-3.81587205058568690E0
2.45245489999999977E9	-3.83416773849607440E0
2.45745990999999986E9	-3.85258814319602738E0
2.46246491999999995E9	-3.87112318233758668E0
2.46746993000000048E9	-3.88976282637225967E0
2.47247494000000012E9	-3.90849710598289279E0
2.47747995000000021E9	-3.92731611946869164E0
2.48248495999999985E9	-3.94621004006519405E0
2.48748996999999950E9	-3.96516912319247883E0
2.49249498000000003E9	-3.98418371360951795E0
2.49749998999999967E9	-4.00324425246254378E0
2.50250500000000020E9	-4.02234128421709336E0
2.50751001000000029E9	-4.04146546345414315E0
2.51251501999999993E9	-4.06060756152425562E0
2.51752003000000091E9	-4.07975847304367623E0
2.52252504000000011E9	-4.09890922222046239E0
2.52753004999999975E9	-4.11805096900135936E0
2.53253505999999984E9	-4.13717501502842566E0
2.53754006999999993E9	-4.15627280939566646E0
2.54254508000000001E9	-4.17533595419405401E0
2.54755008999999966E9	-4.19435620983989033E0
2.55255510000000019E9	-4.21332550017780605E0
2.55756011000000028E9	-4.23223591734883886E0
2.56256512000000036E9	-4.25107972641872323E0
2.56757012999999956E9	-4.26984936976154561E0
2.57257514000000009E9	-4.28853747119186313E0
2.57758015000000018E9	-4.30713683984037221E0
2.58258515999999982E9	-4.32564047377199667E0
2.58759016999999947E9	-4.34404156334081026E0
2.59259518000000000E9	-4.36233349427945072E0
2.59760019000000009E9	-4.38050985052247288E0
2.60260520000000017E9	-4.39856441676262655E0
2.60761020999999982E9	-4.41649118073719826E0
2.61261521999999946E9	-4.43428433524634880E0
2.61762022999999910E9	-4.45193827990685165E0
2.62262524000000008E9	-4.46944762263375583E0
2.62763025000000017E9	-4.48680718086423980E0
2.63263525999999981E9	-4.50401198251435275E0
2.63764026999999990E9	-4.52105726668105135E0
2.64264528000000043E9	-4.53793848408433842E0
2.64765029000000052E9	-4.55465129726166840E0
2.65265529999999972E9	-4.57119158051279673E0
2.65766030999999980E9	-4.58755541960394631E0
2.66266531999999989E9	-4.60373911123241708E0
2.66767032999999953E9	-4.61973916226421188E0
2.67267533999999962E9	-4.63555228873979441E0
2.67768035000000015E9	-4.65117541466701123E0
2.68268536000000024E9	-4.66660567059747589E0
2.68769037000000033E9	-4.68184039199778557E0
2.69269537999999997E9	-4.69687711742396452E0
2.69770039000000006E9	-4.71171358650254035E0
2.70270540000000015E9	-4.72634773772887407E0
2.70771041000000068E9	-4.74077770609057669E0
2.71271541999999988E9	-4.75500182051983078E0
2.71772043000000085E9	-4.76901860118941379E0
2.72272544000000005E9	-4.78282675665358781E0
2.72773045000000014E9	-4.79642518084675995E0
2.73273545999999978E9	-4.80981294994555864E0
2.73774046999999987E9	-4.82298931910366235E0
2.74274547999999996E9	-4.83595371906824489E0
2.74775048999999960E9	-4.84870575268299930E0
2.75275550000000013E9	-4.86124519129058097E0
2.75776051000000066E9	-4.87357197103967188E0
2.76276551999999986E9	-4.88568618910311780E0
2.76777053000000040E9	-4.89758809982029231E0
2.77277554000000004E9	-4.90927811076607057E0
2.77778055000000013E9	-4.92075677875777284E0
2.78278555999999977E9	-4.93202480580414004E0
2.78779056999999941E9	-4.94308303500901491E0
2.79279558000000083E9	-4.95393244643003783E0
2.79780059000000003E9	-4.96457415290707438E0
2.80280560000000012E9	-4.97500939585919788E0
2.80781061000000021E9	-4.98523954106466238E0
2.81281561999999985E9	-4.99526607442366188E0
2.81782062999999994E9	-5.00509059771542120E0
2.82282564000000002E9	-5.01471482435163818E0
2.82783064999999967E9	-5.02414057513460932E0
2.83283565999999976E9	-5.03336977402463326E0
2.83784066999999984E9	-5.04240444392273979E0
2.84284568000000037E9	-5.05124670247138674E0
2.84785069000000046E9	-5.05989875788275167E0
2.85285570000000011E9	-5.06836290479412455E0
2.85786070999999975E9	-5.07664152015848735E0
2.86286571999999984E9	-5.08473705917237062E0
2.86787072999999948E9	-5.09265205124607157E0
2.87287573999999957E9	-5.10038909601901658E0
2.87788075000000054E9	-5.10795085942536886E0
2.88288576000000019E9	-5.11534006981067346E0
2.88789077000000027E9	-5.12255951410454546E0
2.89289577999999992E9	-5.12961203405227373E0
2.89790079000000045E9	-5.13650052250516254E0
2.90290580000000009E9	-5.14322791977646609E0
2.90791081000000018E9	-5.14979721006165647E0
2.91291581999999938E9	-5.15621141792557669E0
2.91792082999999991E9	-5.16247360485862483E0
2.92292584000000000E9	-5.16858686590556449E0
2.92793085000000008E9	-5.17455432636325341E0
2.93293585999999973E9	-5.18037913855505749E0
2.93794086999999982E9	-5.18606447867701181E0
2.94294588000000035E9	-5.19161354372029482E0
2.94795088999999955E9	-5.19702954847051579E0
2.95295590000000008E9	-5.20231572258235886E0
2.95796091000000061E9	-5.20747530773150391E0
2.96296592000000025E9	-5.21251155484506690E0
2.96797093000000034E9	-5.21742772140752997E0
2.97297593999999998E9	-5.22222706884678622E0
2.97798095000000007E9	-5.22691285999633060E0
2.98298596000000016E9	-5.23148835663331901E0
2.98799096999999936E9	-5.23595681709774929E0
2.99299597999999989E9	-5.24032149398483504E0
2.99800098999999909E9	-5.24458563191398941E0
3.00300600000000006E9	-5.24875246537686202E0
3.00801101000000015E9	-5.25282521665539726E0
3.01301601999999979E9	-5.25680709381917666E0
3.01802102999999988E9	-5.26070128879222842E0
3.02302603999999997E9	-5.26451097549617586E0
3.02803105000000006E9	-5.26823930806232532E0
3.03303606000000059E9	-5.27188941911760267E0
