freq	phase(S(3,1))
3.08308616000000013E9	4.05850727409004897E1
3.08809116999999933E9	4.00677949490417440E1
3.09309617999999986E9	3.95512113260775555E1
3.09810119000000039E9	3.90353213626915974E1
3.10310620000000004E9	3.85201246338020331E1
3.10811121000000012E9	3.80056207967609794E1
3.11311621999999977E9	3.74918095894207681E1
3.11812123000000074E9	3.69786908281118709E1
3.12312623999999994E9	3.64662644056205210E1
3.12813125000000003E9	3.59545302889766338E1
3.13313625999999967E9	3.54434885172483050E1
3.13814126999999976E9	3.49331391992491547E1
3.14314627999999985E9	3.44234825112035026E1
3.14815129000000038E9	3.39145186942833021E1
3.15315630000000002E9	3.34062480521553695E1
3.15816130999999967E9	3.28986709484556750E1
3.16316631999999975E9	3.23917878042144647E1
3.16817133000000029E9	3.18855990952314361E1
3.17317633999999948E9	3.13801053494127036E1
3.17818135000000002E9	3.08753071440566895E1
3.18318636000000099E9	3.03712051031265196E1
3.18819136999999930E9	2.98677998944912826E1
3.19319637999999983E9	2.93650922271109405E1
3.19820138999999992E9	2.88630828482124357E1
3.20320640000000045E9	2.83617725404623133E1
3.20821140999999965E9	2.78611621190783332E1
3.21321641999999974E9	2.73612524289685899E1
3.21822143000000072E9	2.68620443418503152E1
3.22322643999999991E9	2.63635387532934029E1
3.22823145000000000E9	2.58657365798716565E1
3.23323645999999965E9	2.53686387562283500E1
3.23824146999999973E9	2.48722462321305615E1
3.24324647999999982E9	2.43765599696123836E1
3.24825148999999991E9	2.38815809400097923E1
3.25325650000000044E9	2.33873101210944778E1
3.25826151000000053E9	2.28937484941625247E1
3.26326652000000061E9	2.24008970411537289E1
3.26827153000000070E9	2.19087567417818185E1
3.27327653999999990E9	2.14173285706844485E1
3.27828154999999999E9	2.09266134945849647E1
3.28328656000000052E9	2.04366124694769002E1
3.28829156999999972E9	1.99473264378327220E1
3.29329657999999981E9	1.94587563258451790E1
3.29830158999999989E9	1.89709030406644108E1
3.30330660000000043E9	1.84837674677040376E1
3.30831160999999963E9	1.79973504679439600E1
3.31331661999999971E9	1.75116528753029099E1
3.31832162999999980E9	1.70266754939852483E1
3.32332664000000033E9	1.65424190959497786E1
3.32833164999999997E9	1.60588844183019330E1
3.33333665999999962E9	1.55760721608291464E1
3.33834167000000059E9	1.50939829835186368E1
3.34334668000000068E9	1.46126175041446560E1
3.34835169000000032E9	1.41319762958567918E1
3.35335670000000041E9	1.36520598848565000E1
3.35836170999999961E9	1.31728687481016160E1
3.36336672000000059E9	1.26944033110521604E1
3.36837172999999979E9	1.22166639454413906E1
3.37337673999999987E9	1.17396509671573890E1
3.37838174999999996E9	1.12633646341027682E1
3.38338676000000049E9	1.07878051441334022E1
3.38839177000000058E9	1.03129726330812521E1
3.39339677999999978E9	9.83886717274602240E0
3.39840178999999987E9	9.36548876901390415E0
3.40340679999999995E9	8.89283735998497349E0
3.40841180999999960E9	8.42091281417708792E0
3.41341681999999969E9	7.94971492876613084E0
3.41842182999999888E9	7.47924342788576535E0
3.42342684000000030E9	7.00949796095265487E0
3.42843184999999995E9	6.54047810110430294E0
3.43343686000000048E9	6.07218334366120693E0
3.43844187000000057E9	5.60461310459507089E0
3.44344687999999977E9	5.13776671912408300E0
3.44845188999999985E9	4.67164344032515899E0
3.45345689999999994E9	4.20624243779957574E0
3.45846190999999958E9	3.74156279640209011E0
3.46346692000000056E9	3.27760351501899905E0
3.46847192999999976E9	2.81436350538929014E0
3.47347694000000029E9	2.35184159099986712E0
3.47848194999999993E9	1.89003650602580819E0
3.48348695999999958E9	1.42894689429966637E0
3.48849197000000055E9	9.68571308368196071E-1
3.49349697999999975E9	5.08908208584092314E-1
3.49850198999999984E9	4.99559622406993942E-2
3.50350700000000037E9	-4.08287157221863595E-1
3.50851200999999957E9	-8.65822970972868511E-1
3.51351702000000055E9	-1.32265339551551797E0
3.51852203000000063E9	-1.77878044332319885E0
3.52352704000000028E9	-2.23420622343560993E0
3.52853204999999992E9	-2.68893294205573952E0
3.53353705999999956E9	-3.14296290302372983E0
3.53854207000000054E9	-3.59629850829950781E0
3.54354707999999974E9	-4.04894225838657906E0
3.54855208999999983E9	-4.50089675268844136E0
3.55355710000000036E9	-4.95216468985496494E0
3.55856211000000044E9	-5.40274886805353827E0
3.56356711999999964E9	-5.85265218521424835E0
3.56857212999999973E9	-6.30187763923036037E0
3.57357713999999982E9	-6.75042832811257210E0
3.57858214999999991E9	-7.19830745011523288E0
3.58358716000000044E9	-7.64551830379556208E0
3.58859217000000053E9	-8.09206428805584643E0
3.59359717999999972E9	-8.53794890215570668E0
3.59860219000000026E9	-8.98317574566461197E0
3.60360720000000034E9	-9.42774851837095795E0
3.60861220999999954E9	-9.87167102019665599E0
3.61361721999999963E9	-1.03149471510309243E1
3.61862222999999972E9	-1.07575809105530373E1
3.62362724000000025E9	-1.11995763980337082E1
3.62863224999999989E9	-1.16409378120686480E1
3.63363726000000042E9	-1.20816694503120248E1
3.63864227000000096E9	-1.25217757091578963E1
3.64364728000000060E9	-1.29612610834122277E1
3.64865228999999980E9	-1.34001301659182936E1
3.65365729999999989E9	-1.38383876471787337E1
3.65866231000000131E9	-1.42760383148999259E1
3.66366732000000050E9	-1.47130870535614977E1
3.66867232999999970E9	-1.51495388439561074E1
3.67367733999999979E9	-1.55853987626697843E1
3.67868235000000032E9	-1.60206719815489151E1
3.68368736000000041E9	-1.64553637671835107E1
3.68869236999999961E9	-1.68894794803207660E1
3.69369737999999970E9	-1.73230245752811673E1
3.69870238999999978E9	-1.77560045993268689E1
3.70370740000000032E9	-1.81884251920601336E1
3.70871240999999952E9	-1.86202920847616360E1
3.71371741999999960E9	-1.90516110997111054E1
3.71872242999999880E9	-1.94823881495160300E1
3.72372744000000022E9	-1.99126292363978008E1
3.72873245000000031E9	-2.03423404514784822E1
3.73373745999999906E9	-2.07715279740383574E1
3.73874247000000048E9	-2.12001980707797255E1
3.74374747999999968E9	-2.16283570950404913E1
3.74875248999999977E9	-2.20560114860311707E1
3.75375749999999986E9	-2.24831677680472541E1
3.75876251000000039E9	-2.29098325496443023E1
3.76376752000000048E9	-2.33360125228482351E1
3.76877252999999968E9	-2.37617144623088850E1
3.77377753999999976E9	-2.41869452244757666E1
3.77878254999999985E9	-2.46117117467394397E1
3.78378755999999949E9	-2.50360210465708111E1
3.78879257000000047E9	-2.54598802206829999E1
3.79379757999999967E9	-2.58832964441204805E1
3.79880258999999887E9	-2.63062769693858822E1
3.80380760000000029E9	-2.67288291255720978E1
3.80881261000000126E9	-2.71509603174227632E1
3.81381762000000046E9	-2.75726780244633973E1
3.81882262999999966E9	-2.79939898000723719E1
3.82382763999999975E9	-2.84149032705681437E1
3.82883265000000028E9	-2.88354261342732610E1
3.83383766000000037E9	-2.92555661605979456E1
3.83884267000000046E9	-2.96753311891020477E1
3.84384768000000054E9	-3.00947291285606866E1
3.84885268999999974E9	-3.05137679559966823E1
3.85385770000000027E9	-3.09324557157698088E1
3.85886270999999947E9	-3.13508005185945082E1
3.86386771999999956E9	-3.17688105405879817E1
3.86887272999999965E9	-3.21864940223271390E1
3.87387773999999974E9	-3.26038592678584127E1
3.87888274999999982E9	-3.30209146437557033E1
3.88388776000000036E9	-3.34376685781338656E1
3.88889277000000089E9	-3.38541295596877001E1
3.89389778000000053E9	-3.42703061366920192E1
3.89890279000000017E9	-3.46862069160719244E1
3.90390779999999982E9	-3.51018405623496710E1
3.90891281000000035E9	-3.55172157967269575E1
3.91391782000000044E9	-3.59323413960580629E1
3.91892282999999964E9	-3.63472261918742401E1
3.92392783999999972E9	-3.67618790693839648E1
3.92893284999999981E9	-3.71763089664878743E1
3.93393786000000034E9	-3.75905248727707697E1
3.93894287000000043E9	-3.80045358285028456E1
3.94394787999999963E9	-3.84183509236440113E1
3.94895288999999972E9	-3.88319792968173427E1
3.95395789999999980E9	-3.92454301343313627E1
3.95896291000000122E9	-3.96587126691295211E1
3.96396792000000042E9	-4.00718361798061551E1
3.96897292999999873E9	-4.04848099895590963E1
3.97397793999999971E9	-4.08976434652050003E1
3.97898295000000113E9	-4.13103460161015157E1
3.98398796000000033E9	-4.17229270931567076E1
3.98899297000000042E9	-4.21353961877807670E1
3.99399797999999873E9	-4.25477628308441336E1
3.99900299000000015E9	-4.29600365916266647E1
4.00400800000000068E9	-4.33722270767924556E1
4.00901300999999943E9	-4.37843439293030379E1
4.01401801999999996E9	-4.41963968273918972E1
4.01902302999999961E9	-4.46083954834669427E1
4.02402804000000014E9	-4.50203495975157431E1
4.02903304999999978E9	-4.54322690381939065E1
4.03403805999999943E9	-4.58441635684877280E1
4.03904307000000085E9	-4.62560430267800093E1
4.04404807999999960E9	-4.66679172802263409E1
4.04905308999999924E9	-4.70797962236275858E1
4.05405809999999978E9	-4.74916897783332814E1
4.05906311000000120E9	-4.79036078911057661E1
4.06406811999999995E9	-4.83155605329939597E1
4.06907312999999959E9	-4.87275576981843717E1
4.07407813999999924E9	-4.91396094028531927E1
4.07908315000000066E9	-4.95517256839950626E1
4.08408816000000030E9	-4.99639165982668576E1
4.08909316999999994E9	-5.03761922207782042E1
4.09409817999999959E9	-5.07885626439113125E1
4.09910318999999923E9	-5.12010379761097578E1
4.10410820000000065E9	-5.16136283406514274E1
4.10911321000000029E9	-5.20263438744079121E1
4.11411821999999994E9	-5.24391947265995562E1
4.11912322999999869E9	-5.28521910575464915E1
4.12412824000000011E9	-5.32653430373533077E1
4.12913325000000064E9	-5.36786608446463820E1
4.13413825999999940E9	-5.40921546652499874E1
4.13914327000000082E9	-5.45058346908494862E1
4.14414827999999957E9	-5.49197111176616737E1
4.14915329000000010E9	-5.53337941450641679E1
4.15415830000000064E9	-5.57480939741952941E1
4.15916331000000028E9	-5.61626208065919919E1
4.16416831999999992E9	-5.65773848427236548E1
4.16917332999999957E9	-5.69923962805750683E1
4.17417834000000010E9	-5.74076653141821058E1
4.17918335000000063E9	-5.78232021321354317E1
4.18418836000000027E9	-5.82390169160737869E1
4.18919336999999992E9	-5.86551198391586315E1
4.19419837999999956E9	-5.90715210645079303E1
4.19920338999999920E9	-5.94882307436279945E1
4.20420840000000062E9	-5.99052590147925290E1
4.20921341000000027E9	-6.03226160014276136E1
4.21421841999999991E9	-6.07403118104308248E1
4.21922343000000044E9	-6.11583565304982368E1
4.22422843999999920E9	-6.15767602304091799E1
4.22923345000000062E9	-6.19955329572735803E1
4.23423846000000026E9	-6.24146847347553901E1
4.23924346999999990E9	-6.28342255612866563E1
4.24424847999999955E9	-6.32541654082048233E1
4.24925349000000097E9	-6.36745142179000734E1
4.25425849999999972E9	-6.40952819019008047E1
4.25926350999999936E9	-6.45164783389555208E1
4.26426851999999990E9	-6.49381133730381066E1
4.26927352999999954E9	-6.53601968113631138E1
4.27427854000000007E9	-6.57827384223354983E1
4.27928355000000060E9	-6.62057479334581256E1
4.28428856000000025E9	-6.66292350292396396E1
4.28929356999999989E9	-6.70532093490195802E1
4.29429858000000131E9	-6.74776804847779488E1
4.29930359000000095E9	-6.79026579788960127E1
4.30430859999999971E9	-6.83281513218941861E1
4.30931361000000024E9	-6.87541699500884995E1
4.31431861999999988E9	-6.91807232432541053E1
4.31932363000000130E9	-6.96078205222024593E1
4.32432864000000006E9	-7.00354710463370900E1
4.32933365000000059E9	-7.04636840111604279E1
4.33433866000000023E9	-7.08924685457388382E1
4.33934366999999988E9	-7.13218337100931876E1
4.34434868000000041E9	-7.17517884925908156E1
4.34935368999999916E9	-7.21823418072373801E1
4.35435869999999969E9	-7.26135024909550975E1
4.35936370999999934E9	-7.30452793008050616E1
4.36436871999999987E9	-7.34776809111308182E1
4.36937372999999951E9	-7.39107159106952327E1
4.37437874000000004E9	-7.43443927997243303E1
4.37938375000000057E9	-7.47787199869128916E1
4.38438876000000022E9	-7.52137057863942182E1
4.38939376999999986E9	-7.56493584146140829E1
4.39439877999999862E9	-7.60856859871852986E1
4.39940379000000004E9	-7.65226965156689243E1
4.40440880000000057E9	-7.69603979042953323E1
4.40941380999999932E9	-7.73987979466361509E1
4.41441882000000074E9	-7.78379043222138556E1
4.41942383000000127E9	-7.82777245930340815E1
4.42442883999999914E9	-7.87182662000915467E1
4.42943384999999967E9	-7.91595364597853024E1
4.43443886000000020E9	-7.96015425602749360E1
4.43944386999999985E9	-8.00442915577846392E1
4.44444888000000038E9	-8.04877903728381128E1
4.44945388999999913E9	-8.09320457864188469E1
4.45445889999999967E9	-8.13770644360726791E1
4.45946391000000109E9	-8.18228528119469090E1
4.46446891999999984E9	-8.22694172527553924E1
4.46947393000000037E9	-8.27167639416655831E1
4.47447893999999913E9	-8.31648989021397966E1
4.47948395000000055E9	-8.36138279936854012E1
4.48448896000000019E9	-8.40635569075315559E1
4.48949396999999983E9	-8.45140911622584312E1
4.49449897999999948E9	-8.49654360993193514E1
4.49950399000000001E9	-8.54175968785061634E1
4.50450900000000054E9	-8.58705784733527722E1
4.50951400999999930E9	-8.63243856664167097E1
4.51451902000000072E9	-8.67790230445399580E1
4.51952402999999858E9	-8.72344949939851411E1
4.52452903999999911E9	-8.76908056955144666E1
4.52953405000000053E9	-8.81479591193786050E1
4.53453906000000107E9	-8.86059590202263259E1
4.53954406999999982E9	-8.90648089319204317E1
4.54454908000000035E9	-8.95245121622874329E1
4.54955408999999911E9	-8.99850717877526840E1
4.55455910000000053E9	-9.04464907390057427E1
4.55956411000000017E9	-9.09087714310946993E1
4.56456911999999981E9	-9.13719163043519700E1
4.56957412999999946E9	-9.18359274543072068E1
4.57457913999999910E9	-9.23008067169691770E1
4.57958415000000052E9	-9.27665556629016486E1
4.58458916000000016E9	-9.32331755912148097E1
4.58959416999999981E9	-9.37006675234281161E1
4.59459917999999856E9	-9.41690321972574473E1
4.59960418999999998E9	-9.46382700602594973E1
4.60460920000000051E9	-9.51083812633885017E1
4.60961420999999927E9	-9.55793656544131309E1
4.61461922000000069E9	-9.60512227712368727E1
4.61962422999999944E9	-9.65239518350614034E1
4.62462923999999997E9	-9.69975517434542489E1
4.62963425000000051E9	-9.74720210632671957E1
4.63463926000000015E9	-9.79473580233934982E1
4.63964426999999979E9	-9.84235605074198361E1
4.64464928000000032E9	-9.89006260461062325E1
4.64965428999999997E9	-9.93785518096976972E1
4.65465930000000050E9	-9.98573346000954842E1
4.65966431000000014E9	-1.00336970842838835E2
4.66466931999999979E9	-1.00817456578912568E2
4.66967432999999943E9	-1.01298787456365758E2
4.67467934000000085E9	-1.01780958721735115E2
4.67968434999999960E9	-1.02263965211248276E2
4.68468936000000014E9	-1.02747801341829659E2
4.68969436999999978E9	-1.03232461101837769E2
4.69469938000000031E9	-1.03717938041620772E2
4.69970438999999995E9	-1.04204225263734318E2
4.70470940000000049E9	-1.04691315412964037E2
4.70971440999999924E9	-1.05179200666006345E2
4.71471941999999977E9	-1.05667872720862954E2
4.71972443000000030E9	-1.06157322785931041E2
4.72472943999999995E9	-1.06647541568707149E2
4.72973444999999959E9	-1.07138519264170284E2
4.73473945999999923E9	-1.07630245542746761E2
4.73974447000000065E9	-1.08122709537880812E2
4.74474948000000030E9	-1.08615899833162599E2
4.74975448999999994E9	-1.09109804448996472E2
4.75475950000000047E9	-1.09604410828737198E2
4.75976451000000012E9	-1.10099705824363925E2
4.76476951999999976E9	-1.10595675681520289E2
4.76977452999999940E9	-1.11092306024001020E2
4.77477954000000082E9	-1.11589581837567264E2
4.77978454999999958E9	-1.12087487453112056E2
4.78478956000000011E9	-1.12586006529044269E2
4.78979456999999975E9	-1.13085122032948560E2
4.79479958000000028E9	-1.13584816222370888E2
4.79980458999999993E9	-1.14085070624740559E2
4.80480960000000046E9	-1.14585866016332116E2
4.80981460999999921E9	-1.15087182400234522E2
4.81481961999999974E9	-1.15588998983206226E2
4.81982463000000028E9	-1.16091294151421276E2
4.82482963999999992E9	-1.16594045444963323E2
4.82983464999999956E9	-1.17097229531008828E2
4.83483965999999921E9	-1.17600822175632258E2
4.83984467000000063E9	-1.18104798214119433E2
4.84484968000000027E9	-1.18609131519690458E2
4.84985468999999902E9	-1.19113794970562892E2
4.85485970000000044E9	-1.19618760415207492E2
4.85986471000000009E9	-1.20123998635722384E2
4.86486971999999973E9	-1.20629479309196297E2
4.86987472999999937E9	-1.21135170966945416E2
4.87487973999999991E9	-1.21641040951477897E2
4.87988474999999955E9	-1.22147055371125957E2
4.88488976000000008E9	-1.22653179052148387E2
4.88989477000000061E9	-1.23159375488220202E2
4.89489977999999937E9	-1.23665606787185878E2
4.89990478999999901E9	-1.24171833614915994E2
4.90490979999999954E9	-1.24678015136251608E2
4.90991481000000007E9	-1.25184108952804851E2
4.91491981999999972E9	-1.25690071037659568E2
4.91992483000000025E9	-1.26195855666840329E2
4.92492983999999989E9	-1.26701415347556301E2
4.92993484999999954E9	-1.27206700743204904E2
4.93493986000000096E9	-1.27711660595254517E2
4.93994487000000060E9	-1.28216241642088646E2
4.94494988000000024E9	-1.28720388535090957E2
4.94995488999999900E9	-1.29224043752250606E2
4.95495990000000042E9	-1.29727147509842711E2
4.95996491000000095E9	-1.30229637672787724E2
4.96496991999999970E9	-1.30731449664584654E2
4.96997492999999935E9	-1.31232516377990760E2
4.97497993999999899E9	-1.31732768087953778E2
4.97998495000000041E9	-1.32232132368740207E2
4.98498996000000005E9	-1.32730534017731738E2
4.98999497000000147E9	-1.33227894989103346E2
4.99499997999999934E9	-1.33724134341299217E2
5.00000000000000000E9	-1.34218675283081401E2
