freq	dB(S(3,1))
7.35736470000000065E8	-6.96858859965506472E0
7.40741480000000063E8	-6.96989507622021343E0
7.45746490000000062E8	-6.97101936643352360E0
7.50751499999999972E8	-6.97196017813156210E0
7.55756509999999970E8	-6.97271624499142817E0
7.60761520000000058E8	-6.97328632639826385E0
7.65766530000000056E8	-6.97366920730839013E0
7.70771540000000055E8	-6.97386369812305151E0
7.75776549999999965E8	-6.97386863456478601E0
7.80781559999999963E8	-6.97368287755666305E0
7.85786569999999962E8	-6.97330531311411672E0
7.90791579999999961E8	-6.97273485222749123E0
7.95796590000000226E8	-6.97197043077100265E0
8.00801600000000136E8	-6.97101100939549845E0
8.05806609999999957E8	-6.96985557344460283E0
8.10811619999999955E8	-6.96850313286803313E0
8.15816630000000131E8	-6.96695272214452288E0
8.20821640000000130E8	-6.96520340020964390E0
8.25826650000000129E8	-6.96325425039609147E0
8.30831660000000127E8	-6.96110438037199497E0
8.35836670000000126E8	-6.95875292209723462E0
8.40841680000000125E8	-6.95619903178040921E0
8.45846690000000123E8	-6.95344188984272993E0
8.50851699999999944E8	-6.95048070090023629E0
8.55856710000000120E8	-6.94731469373957466E0
8.60861719999999941E8	-6.94394312131646618E0
8.65866730000000118E8	-6.94036526075378646E0
8.70871739999999939E8	-6.93658041335180631E0
8.75876750000000115E8	-6.93258790460791019E0
8.80881760000000114E8	-6.92838708424713268E0
8.85886769999999935E8	-6.92397732625759943E0
8.90891779999999933E8	-6.91935802894234087E0
8.95896790000000109E8	-6.91452861497579185E0
9.00901800000000108E8	-6.90948853147298081E0
9.05906810000000107E8	-6.90423725007080069E0
9.10911820000000105E8	-6.89877426701538354E0
9.15916830000000104E8	-6.89309910326543118E0
9.20921840000000103E8	-6.88721130460350572E0
9.25926850000000101E8	-6.88111044176100695E0
9.30931860000000100E8	-6.87479611055139372E0
9.35936869999999921E8	-6.86826793201903651E0
9.40941880000000097E8	-6.86152555259661234E0
9.45946889999999918E8	-6.85456864427696022E0
9.50951900000000094E8	-6.84739690479760998E0
9.55956909999999915E8	-6.84001005783461036E0
9.60961920000000092E8	-6.83240785321371646E0
9.65966929999999913E8	-6.82459006713085969E0
9.70971940000000089E8	-6.81655650238747235E0
9.75976949999999910E8	-6.80830698863903905E0
9.80981959999999908E8	-6.79984138265722926E0
9.85986969999999907E8	-6.79115956860634284E0
9.90991980000000083E8	-6.78226145833232508E0
9.95996990000000082E8	-6.77314699166682654E0
1.00100200000000017E9	-6.76381613674648641E0
1.00600701000000003E9	-6.75426889034599043E0
1.01101201999999990E9	-6.74450527822524482E0
1.01601702999999999E9	-6.73452535549283482E0
1.02102204000000008E9	-6.72432920698380521E0
1.02602705000000016E9	-6.71391694765368285E0
1.03103206000000003E9	-6.70328872298695977E0
1.03603706999999989E9	-6.69244470942171965E0
1.04104207999999998E9	-6.68138511479111941E0
1.04604709000000007E9	-6.67011017877890655E0
1.05105210000000016E9	-6.65862017339382462E0
1.05605710999999980E9	-6.64691540345756060E0
1.06106211999999989E9	-6.63499620711182558E0
1.06606712999999997E9	-6.62286295634060451E0
1.07107214000000006E9	-6.61051605750927962E0
1.07607714999999993E9	-6.59795595192200679E0
1.08108216000000001E9	-6.58518311639424248E0
1.08608717000000010E9	-6.57219806384465777E0
1.09109217999999997E9	-6.55900134390218081E0
1.09609719000000005E9	-6.54559354353213330E0
1.10110220000000014E9	-6.53197528767937641E0
1.10610720999999979E9	-6.51814723992801515E0
1.11111222000000009E9	-6.50411010318010607E0
1.11611722999999996E9	-6.48986462035148737E0
1.12112224000000005E9	-6.47541157508431731E0
1.12612725000000014E9	-6.46075179247858511E0
1.13113225999999978E9	-6.44588613984028491E0
1.13613727000000009E9	-6.43081552744771212E0
1.14114227999999995E9	-6.41554090933405963E0
1.14614729000000004E9	-6.40006328408974401E0
1.15115230000000013E9	-6.38438369567816277E0
1.15615730999999999E9	-6.36850323427228204E0
1.16116232000000008E9	-6.35242303710707823E0
1.16616732999999995E9	-6.33614428934521801E0
1.17117234000000003E9	-6.31966822496537617E0
1.17617735000000012E9	-6.30299612766012807E0
1.18118235999999999E9	-6.28612933175550648E0
1.18618737000000007E9	-6.26906922314004866E0
1.19119237999999994E9	-6.25181724021424579E0
1.19619739000000003E9	-6.23437487485102437E0
1.20120240000000011E9	-6.21674367337087119E0
1.20620740999999998E9	-6.19892523753168145E0
1.21121242000000007E9	-6.18092122552828904E0
1.21621742999999993E9	-6.16273335300837832E0
1.22122244000000002E9	-6.14436339409587617E0
1.22622744999999989E9	-6.12581318242858419E0
1.23123245999999997E9	-6.10708461219871701E0
1.23623747000000006E9	-6.08817963921299210E0
1.24124247999999993E9	-6.06910028194817919E0
1.24624749000000001E9	-6.04984862262275858E0
1.25125250000000010E9	-6.03042680827024746E0
1.25625750999999997E9	-6.01083705181310002E0
1.26126252000000005E9	-5.99108163314791309E0
1.26626752999999992E9	-5.97116290022437113E0
1.27127254000000001E9	-5.95108327012519744E0
1.27627755000000009E9	-5.93084523014896092E0
1.28128256000000018E9	-5.91045133888386065E0
1.28628757000000005E9	-5.88990422727699148E0
1.29129257999999991E9	-5.86920659970097791E0
1.29629759000000000E9	-5.84836123500324057E0
1.30130260000000009E9	-5.82737098754996907E0
1.30630760999999973E9	-5.80623878825245221E0
1.31131262000000004E9	-5.78496764557930732E0
1.31631762999999991E9	-5.76356064654696887E0
1.32132264000000021E9	-5.74202095769186016E0
1.32632764999999986E9	-5.72035182601469572E0
1.33133265999999995E9	-5.69855657989686115E0
1.33633766999999981E9	-5.67663862999089552E0
1.34134268000000012E9	-5.65460147007049763E0
1.34634768999999999E9	-5.63244867784839176E0
1.35135270000000007E9	-5.61018391574828357E0
1.35635770999999994E9	-5.58781093163803444E0
1.36136272000000003E9	-5.56533355950650321E0
1.36636772999999989E9	-5.54275572009735296E0
1.37137273999999998E9	-5.52008142147637848E0
1.37637775000000007E9	-5.49731475954348170E0
1.38138275999999993E9	-5.47445991847616753E0
1.38638777000000002E9	-5.45152117110738654E0
1.39139277999999988E9	-5.42850287922017305E0
1.39639779000000042E9	-5.40540949377209756E0
1.40140280000000006E9	-5.38224555502418056E0
1.40640780999999992E9	-5.35901569258696053E0
1.41141282000000001E9	-5.33572462537060943E0
1.41641782999999988E9	-5.31237716142839123E0
1.42142284000000019E9	-5.28897819769861854E0
1.42642785000000005E9	-5.26553271963140279E0
1.43143285999999992E9	-5.24204580069927850E0
1.43643786999999978E9	-5.21852260178028260E0
1.44144288000000009E9	-5.19496837041438031E0
1.44644788999999996E9	-5.17138843992231756E0
1.45145290000000005E9	-5.14778822837864958E0
1.45645790999999969E9	-5.12417323744604758E0
1.46146292000000000E9	-5.10054905104168643E0
1.46646792999999986E9	-5.07692133385359945E0
1.47147294000000017E9	-5.05329582968625157E0
1.47647795000000004E9	-5.02967835963142385E0
1.48148296000000013E9	-5.00607482006386917E0
1.48648796999999999E9	-4.98249118045038042E0
1.49149298000000008E9	-4.95893348096642228E0
1.49649798999999994E9	-4.93540782992044669E0
1.50150300000000003E9	-4.91192040097462623E0
1.50650800999999990E9	-4.88847743015821479E0
1.51151301999999998E9	-4.86508521266996397E0
1.51651803000000029E9	-4.84175009946536949E0
1.52152304000000016E9	-4.81847849361931146E0
1.52652805000000003E9	-4.79527684647134045E0
1.53153306000000011E9	-4.77215165353447546E0
1.53653806999999976E9	-4.74910945017671615E0
1.54154308000000007E9	-4.72615680707320873E0
1.54654808999999993E9	-4.70330032541263598E0
1.55155310000000002E9	-4.68054663187512165E0
1.55655810999999988E9	-4.65790237336722068E0
1.56156311999999997E9	-4.63537421152131657E0
1.56656812999999984E9	-4.61296881695474692E0
1.57157313999999992E9	-4.59069286329421544E0
1.57657815000000001E9	-4.56855302096514659E0
1.58158315999999988E9	-4.54655595075129959E0
1.58658816999999974E9	-4.52470829712335743E0
1.59159318000000050E9	-4.50301668134795285E0
1.59659818999999992E9	-4.48148769438150918E0
1.60160320000000023E9	-4.46012788954651818E0
1.60660820999999987E9	-4.43894377501355741E0
1.61161321999999996E9	-4.41794180608777953E0
1.61661822999999982E9	-4.39712837730963368E0
1.62162323999999991E9	-4.37650981438344733E0
1.62662825000000022E9	-4.35609236595259741E0
1.63163326000000031E9	-4.33588219521699259E0
1.63663826999999995E9	-4.31588537142989637E0
1.64164328000000026E9	-4.29610786127342692E0
1.64664828999999990E9	-4.27655552013321927E0
1.65165330000000021E9	-4.25723408329680897E0
1.65665830999999986E9	-4.23814915708690165E0
1.66166332000000017E9	-4.21930620995711081E0
1.66666832999999981E9	-4.20071056356193129E0
1.67167334000000034E9	-4.18236738383624651E0
1.67667835000000021E9	-4.16428167210013278E0
1.68168336000000029E9	-4.14645825620770037E0
1.68668836999999994E9	-4.12890178178347256E0
1.69169338000000025E9	-4.11161670355244890E0
1.69669838999999989E9	-4.09460727680452319E0
1.70170339999999998E9	-4.07787754901579547E0
1.70670840999999984E9	-4.06143135165341373E0
1.71171342000000015E9	-4.04527229219858153E0
1.71671843000000024E9	-4.02940374640973964E0
1.72172343999999988E9	-4.01382885085900831E0
1.72672844999999997E9	-3.99855049577431831E0
1.73173346000000028E9	-3.98357131820997434E0
1.73673847000000015E9	-3.96889369557862404E0
1.74174347999999979E9	-3.95451973957448644E0
1.74674848999999988E9	-3.94045129051610976E0
1.75175350000000019E9	-3.92668991213532115E0
1.75675851000000027E9	-3.91323688683776361E0
1.76176352000000014E9	-3.90009321147075694E0
1.76676852999999978E9	-3.88725959361045970E0
1.77177353999999987E9	-3.87473644840509923E0
1.77677855000000018E9	-3.86252389598954693E0
1.78178355999999982E9	-3.85062175949446184E0
1.78678856999999991E9	-3.83902956367538684E0
1.79179358000000022E9	-3.82774653416841204E0
1.79679858999999986E9	-3.81677159740481020E0
1.80180360000000017E9	-3.80610338118339797E0
1.80680860999999982E9	-3.79574021592404254E0
1.81181362000000012E9	-3.78568013660667813E0
1.81681863000000021E9	-3.77592088540851467E0
1.82182364000000030E9	-3.76645991503864286E0
1.82682864999999994E9	-3.75729439278052313E0
1.83183366000000025E9	-3.74842120523468258E0
1.83683866999999990E9	-3.73983696377011077E0
1.84184368000000021E9	-3.73153801066819835E0
1.84684868999999985E9	-3.72352042596030275E0
1.85185370000000016E9	-3.71578003494708975E0
1.85685870999999980E9	-3.70831241638436326E0
1.86186372000000011E9	-3.70111291132316911E0
1.86686872999999953E9	-3.69417663258624129E0
1.87187373999999984E9	-3.68749847485834703E0
1.87687874999999993E9	-3.68107312537068188E0
1.88188376000000024E9	-3.67489507515032443E0
1.88688876999999988E9	-3.66895863081138440E0
1.89189377999999975E9	-3.66325792685531892E0
1.89689878999999983E9	-3.65778693844779479E0
1.90190380000000014E9	-3.65253949464008087E0
1.90690881000000023E9	-3.64750929199901464E0
1.91191381999999988E9	-3.64268990860499731E0
1.91691883000000018E9	-3.63807481838221403E0
1.92192384000000027E9	-3.63365740571839391E0
1.92692885000000014E9	-3.62943098033120970E0
1.93193385999999978E9	-3.62538879234115896E0
1.93693886999999987E9	-3.62152404750381640E0
1.94194388000000018E9	-3.61782992255675850E0
1.94694889000000027E9	-3.61429958063865131E0
1.95195389999999991E9	-3.61092618672980858E0
1.95695891000000022E9	-3.60770292307304796E0
1.96196391999999986E9	-3.60462300452427176E0
1.96696893000000017E9	-3.60167969379038233E0
1.97197393999999981E9	-3.59886631650598909E0
1.97697894999999990E9	-3.59617627610594015E0
1.98198396000000021E9	-3.59360306844787925E0
1.98698896999999985E9	-3.59114029614238994E0
1.99199398000000016E9	-3.58878168254584651E0
1.99699898999999936E9	-3.58652108537914849E0
2.00200400000000034E9	-3.58435250992751486E0
2.00700900999999998E9	-3.58227012178576487E0
2.01201402000000007E9	-3.58026825911264224E0
2.01701902999999971E9	-3.57834144435740198E0
2.02202403999999980E9	-3.57648439542709617E0
2.02702904999999989E9	-3.57469203626446808E0
2.03203405999999998E9	-3.57295950680499574E0
2.03703906999999962E9	-3.57128217228934064E0
2.04204408000000015E9	-3.56965563190619273E0
2.04704908999999979E9	-3.56807572674335205E0
2.05205410000000033E9	-3.56653854702849715E0
2.05705910999999997E9	-3.56504043864309139E0
2.06206412000000006E9	-3.56357800889484766E0
2.06706912999999970E9	-3.56214813153832566E0
2.07207413999999979E9	-3.56074795103344544E0
2.07707915000000032E9	-3.55937488603800389E0
2.08208415999999996E9	-3.55802663212912273E0
2.08708917000000005E9	-3.55670116375289158E0
2.09209418000000014E9	-3.55539673540565193E0
2.09709918999999978E9	-3.55411188204956829E0
2.10210420000000031E9	-3.55284541877081850E0
2.10710920999999995E9	-3.55159643968962868E0
2.11211421999999960E9	-3.55036431613331338E0
2.11711923000000013E9	-3.54914869408785361E0
2.12212423999999977E9	-3.54794949094415157E0
2.12712924999999986E9	-3.54676689155704983E0
2.13213425999999995E9	-3.54560134363909629E0
2.13713927000000004E9	-3.54445355251127481E0
2.14214428000000012E9	-3.54332447523508742E0
2.14714929000000065E9	-3.54221531415299040E0
2.15215429999999985E9	-3.54112750986536229E0
2.15715930999999994E9	-3.54006273367189106E0
2.16216432000000003E9	-3.53902287951157080E0
2.16716933000000012E9	-3.53801005542887914E0
2.17217434000000020E9	-3.53702657460366732E0
2.17717934999999985E9	-3.53607494597572636E0
2.18218435999999993E9	-3.53515786449956737E0
2.18718937000000002E9	-3.53427820106687474E0
2.19219438000000011E9	-3.53343899212919421E0
2.19719938999999931E9	-3.53264342906010764E0
2.20220440000000028E9	-3.53189484729054426E0
2.20720941000000037E9	-3.53119671525764645E0
2.21221441999999957E9	-3.53055262319881313E0
2.21721943000000010E9	-3.52996627183154876E0
2.22222444000000019E9	-3.52944146095144706E0
2.22722944999999983E9	-3.52898207798633523E0
2.23223445999999992E9	-3.52859208653955037E0
2.23723946999999956E9	-3.52827551495715142E0
2.24224448000000010E9	-3.52803644495258917E0
2.24724948999999974E9	-3.52787900031881163E0
2.25225450000000027E9	-3.52780733576318095E0
2.25725951000000036E9	-3.52782562589006421E0
2.26226451999999956E9	-3.52793805436515617E0
2.26726953000000053E9	-3.52814880328343783E0
2.27227454000000018E9	-3.52846204277307995E0
2.27727955000000026E9	-3.52888192085337948E0
2.28228455999999991E9	-3.52941255357583383E0
2.28728956999999955E9	-3.53005801546553588E0
2.29229458000000008E9	-3.53082233028547288E0
2.29729958999999928E9	-3.53170946214124459E0
2.30230460000000026E9	-3.53272330694293668E0
2.30730961000000034E9	-3.53386768423833786E0
2.31231461999999999E9	-3.53514632943439322E0
2.31731963000000007E9	-3.53656288641332672E0
2.32232464000000016E9	-3.53812090055840578E0
2.32732965000000025E9	-3.53982381219470366E0
2.33233465999999989E9	-3.54167495045308689E0
2.33733967000000042E9	-3.54367752756191878E0
2.34234468000000007E9	-3.54583463357220685E0
2.34734969000000016E9	-3.54814923151316819E0
2.35235470000000024E9	-3.55062415298596656E0
2.35735970999999989E9	-3.55326209418874717E0
2.36236471999999997E9	-3.55606561237356988E0
2.36736972999999962E9	-3.55903712273241446E0
2.37237474000000015E9	-3.56217889570331092E0
2.37737975000000024E9	-3.56549305469795863E0
2.38238475999999988E9	-3.56898157423496620E0
2.38738977000000041E9	-3.57264627847695904E0
2.39239478000000005E9	-3.57648884016000235E0
2.39739979000000014E9	-3.58051077990481037E0
2.40240480000000023E9	-3.58471346589948059E0
2.40740980999999987E9	-3.58909811394107070E0
2.41241481999999996E9	-3.59366578782598811E0
2.41741982999999960E9	-3.59841740007227529E0
2.42242484000000013E9	-3.60335371296247686E0
2.42742985000000022E9	-3.60847533989426328E0
2.43243485999999987E9	-3.61378274702047442E0
2.43743986999999995E9	-3.61927625516683982E0
2.44244488000000004E9	-3.62495604201141797E0
2.44744988999999968E9	-3.63082214450977281E0
2.45245489999999977E9	-3.63687446155123251E0
2.45745990999999986E9	-3.64311275682928359E0
2.46246491999999995E9	-3.64953666191339776E0
2.46746993000000048E9	-3.65614567950288682E0
2.47247494000000012E9	-3.66293918685118314E0
2.47747995000000021E9	-3.66991643934249012E0
2.48248495999999985E9	-3.67707657420646239E0
2.48748996999999950E9	-3.68441861435779039E0
2.49249498000000003E9	-3.69194147234389014E0
2.49749998999999967E9	-3.69964395438682736E0
2.50250500000000020E9	-3.70752476450814372E0
2.50751001000000029E9	-3.71558250871902374E0
2.51251501999999993E9	-3.72381569926553535E0
2.51752003000000091E9	-3.73222275891750677E0
2.52252504000000011E9	-3.74080202528407790E0
2.52753004999999975E9	-3.74955175515038608E0
2.53253505999999984E9	-3.75847012881818499E0
2.53754006999999993E9	-3.76755525444668837E0
2.54254508000000001E9	-3.77680517237550273E0
2.54755008999999966E9	-3.78621785942502731E0
2.55255510000000019E9	-3.79579123316811318E0
2.55756011000000028E9	-3.80552315615606407E0
2.56256512000000036E9	-3.81541144009658728E0
2.56757012999999956E9	-3.82545384997767135E0
2.57257514000000009E9	-3.83564810812591617E0
2.57758015000000018E9	-3.84599189819460774E0
2.58258515999999982E9	-3.85648286907728499E0
2.58759016999999947E9	-3.86711863873967943E0
2.59259518000000000E9	-3.87789679796570930E0
2.59760019000000009E9	-3.88881491401101709E0
2.60260520000000017E9	-3.89987053416506324E0
2.60761020999999982E9	-3.91106118921307910E0
2.61261521999999946E9	-3.92238439679495299E0
2.61762022999999910E9	-3.93383766466648765E0
2.62262524000000008E9	-3.94541849384509025E0
2.62763025000000017E9	-3.95712438165633706E0
2.63263525999999981E9	-3.96895282466503785E0
2.63764026999999990E9	-3.98090132149864440E0
2.64264528000000043E9	-3.99296737555632708E0
2.64765029000000052E9	-4.00514849760803493E0
2.65265529999999972E9	-4.01744220828008203E0
2.65766030999999980E9	-4.02984604042811423E0
2.66266531999999989E9	-4.04235754139859083E0
2.66767032999999953E9	-4.05497427518012366E0
2.67267533999999962E9	-4.06769382443914118E0
2.67768035000000015E9	-4.08051379245154422E0
2.68268536000000024E9	-4.09343180492345660E0
2.68769037000000033E9	-4.10644551170379657E0
2.69269537999999997E9	-4.11955258839187888E0
2.69770039000000006E9	-4.13275073784306457E0
2.70270540000000015E9	-4.14603769156871049E0
2.70771041000000068E9	-4.15941121103888989E0
2.71271541999999988E9	-4.17286908888689645E0
2.71772043000000085E9	-4.18640915001488523E0
2.72272544000000005E9	-4.20002925260950288E0
2.72773045000000014E9	-4.21372728906489069E0
2.73273545999999978E9	-4.22750118681608456E0
2.73774046999999987E9	-4.24134890908580431E0
2.74274547999999996E9	-4.25526845554856337E0
2.74775048999999960E9	-4.26925786291175413E0
2.75275550000000013E9	-4.28331520542097532E0
2.75776051000000066E9	-4.29743859528297190E0
2.76276551999999986E9	-4.31162618302118883E0
2.76777053000000040E9	-4.32587615775660339E0
2.77277554000000004E9	-4.34018674741952637E0
2.77778055000000013E9	-4.35455621889862776E0
2.78278555999999977E9	-4.36898287812269981E0
2.78779056999999941E9	-4.38346507008433051E0
2.79279558000000083E9	-4.39800117880199437E0
2.79780059000000003E9	-4.41258962723106585E0
2.80280560000000012E9	-4.42722887711455737E0
2.80781061000000021E9	-4.44191742879028251E0
2.81281561999999985E9	-4.45665382094378870E0
2.81782062999999994E9	-4.47143663031723282E0
2.82282564000000002E9	-4.48626447137331219E0
2.82783064999999967E9	-4.50113599591832259E0
2.83283565999999976E9	-4.51604989268630597E0
2.83784066999999984E9	-4.53100488688245218E0
2.84284568000000037E9	-4.54599973969538684E0
2.84785069000000046E9	-4.56103324777446506E0
2.85285570000000011E9	-4.57610424267380544E0
2.85786070999999975E9	-4.59121159027194103E0
2.86286571999999984E9	-4.60635419015827630E0
2.86787072999999948E9	-4.62153097500007171E0
2.87287573999999957E9	-4.63674090988108123E0
2.87788075000000054E9	-4.65198299161926165E0
2.88288576000000019E9	-4.66725624806737560E0
2.88789077000000027E9	-4.68255973739094422E0
2.89289577999999992E9	-4.69789254733121986E0
2.89790079000000045E9	-4.71325379445478987E0
2.90290580000000009E9	-4.72864262338455710E0
2.90791081000000018E9	-4.74405820602119022E0
2.91291581999999938E9	-4.75949974075481830E0
2.91792082999999991E9	-4.77496645166499967E0
2.92292584000000000E9	-4.79045758771165175E0
2.92793085000000008E9	-4.80597242192220353E0
2.93293585999999973E9	-4.82151025056867510E0
2.93794086999999982E9	-4.83707039234398017E0
2.94294588000000035E9	-4.85265218753165239E0
2.94795088999999955E9	-4.86825499717560017E0
2.95295590000000008E9	-4.88387820224537617E0
2.95796091000000061E9	-4.89952120280476766E0
2.96296592000000025E9	-4.91518341717695684E0
2.96797093000000034E9	-4.93086428111580766E0
2.97297593999999998E9	-4.94656324697410099E0
2.97798095000000007E9	-4.96227978287895688E0
2.98298596000000016E9	-4.97801337191164972E0
2.98799096999999936E9	-4.99376351128744478E0
2.99299597999999989E9	-5.00952971154651561E0
2.99800098999999909E9	-5.02531149575011149E0
3.00300600000000006E9	-5.04110839867811578E0
3.00801101000000015E9	-5.05691996604313765E0
3.01301601999999979E9	-5.07274575370479575E0
3.01802102999999988E9	-5.08858532689959198E0
3.02302603999999997E9	-5.10443825947388330E0
3.02803105000000006E9	-5.12030413313266131E0
3.03303606000000059E9	-5.13618253669257374E0
