freq	dB(S(4,1))
3.02302603999999997E9	-8.20198021975256886E0
3.02803105000000006E9	-8.18239066686864014E0
3.03303606000000059E9	-8.16309113093685568E0
3.03804106999999979E9	-8.14407773562422754E0
3.04304608000000032E9	-8.12534668670159199E0
3.04805109000000041E9	-8.10689426936506585E0
3.05305610000000005E9	-8.08871684562942939E0
3.05806110999999969E9	-8.07081085178703006E0
3.06306612000000023E9	-8.05317279593811008E0
3.06807113000000031E9	-8.03579925558297603E0
3.07307613999999951E9	-8.01868687527875323E0
3.07808115000000004E9	-8.00183236435942113E0
3.08308616000000013E9	-7.98523249471662666E0
3.08809116999999933E9	-7.96888409864128011E0
3.09309617999999986E9	-7.95278406672308957E0
3.09810119000000039E9	-7.93692934580819376E0
3.10310620000000004E9	-7.92131693701214346E0
3.10811121000000012E9	-7.90594389379090767E0
3.11311621999999977E9	-7.89080732006312768E0
3.11812123000000074E9	-7.87590436838600549E0
3.12312623999999994E9	-7.86123223818615458E0
3.12813125000000003E9	-7.84678817403630458E0
3.13313625999999967E9	-7.83256946398720544E0
3.13814126999999976E9	-7.81857343794449378E0
3.14314627999999985E9	-7.80479746609808700E0
3.14815129000000038E9	-7.79123895739237504E0
3.15315630000000002E9	-7.77789535804958199E0
3.15816130999999967E9	-7.76476415013297938E0
3.16316631999999975E9	-7.75184285015821573E0
3.16817133000000029E9	-7.73912900774577039E0
3.17317633999999948E9	-7.72662020431756158E0
3.17818135000000002E9	-7.71431405183427188E0
3.18318636000000099E9	-7.70220819157514747E0
3.18819136999999930E9	-7.69030029295690198E0
3.19319637999999983E9	-7.67858805239220743E0
3.19820138999999992E9	-7.66706919218687766E0
3.20320640000000045E9	-7.65574145947602513E0
3.20821140999999965E9	-7.64460262519513467E0
3.21321641999999974E9	-7.63365048308949135E0
3.21822143000000072E9	-7.62288284875846678E0
3.22322643999999991E9	-7.61229755873424274E0
3.22823145000000000E9	-7.60189246959551124E0
3.23323645999999965E9	-7.59166545711442797E0
3.23824146999999973E9	-7.58161441543524539E0
3.24324647999999982E9	-7.57173725628745853E0
3.24825148999999991E9	-7.56203190822727578E0
3.25325650000000044E9	-7.55249631591183679E0
3.25826151000000053E9	-7.54312843940295608E0
3.26326652000000061E9	-7.53392625350010814E0
3.26827153000000070E9	-7.52488774710163000E0
3.27327653999999990E9	-7.51601092259486059E0
3.27828154999999999E9	-7.50729379527301788E0
3.28328656000000052E9	-7.49873439277912723E0
3.28829156999999972E9	-7.49033075457551245E0
3.29329657999999981E9	-7.48208093143992503E0
3.29830158999999989E9	-7.47398298498517732E0
3.30330660000000043E9	-7.46603498720397685E0
3.30831160999999963E9	-7.45823502003681948E0
3.31331661999999971E9	-7.45058117496375871E0
3.31832162999999980E9	-7.44307155261746445E0
3.32332664000000033E9	-7.43570426241946780E0
3.32833164999999997E9	-7.42847742223601770E0
3.33333665999999962E9	-7.42138915805660382E0
3.33834167000000059E9	-7.41443760369101756E0
3.34334668000000068E9	-7.40762090048714050E0
3.34835169000000032E9	-7.40093719706675124E0
3.35335670000000041E9	-7.39438464908030557E0
3.35836170999999961E9	-7.38796141897993408E0
3.36336672000000059E9	-7.38166567580988442E0
3.36837172999999979E9	-7.37549559501234242E0
3.37337673999999987E9	-7.36944935825168645E0
3.37838174999999996E9	-7.36352515325364809E0
3.38338676000000049E9	-7.35772117365871203E0
3.38839177000000058E9	-7.35203561889307089E0
3.39339677999999978E9	-7.34646669405036334E0
3.39840178999999987E9	-7.34101260979033476E0
3.40340679999999995E9	-7.33567158224920224E0
3.40841180999999960E9	-7.33044183296334673E0
3.41341681999999969E9	-7.32532158880455331E0
3.41842182999999888E9	-7.32030908192951468E0
3.42342684000000030E9	-7.31540254973775639E0
3.42843184999999995E9	-7.31060023484314137E0
3.43343686000000048E9	-7.30590038505425987E0
3.43844187000000057E9	-7.30130125336612945E0
3.44344687999999977E9	-7.29680109796114529E0
3.44845188999999985E9	-7.29239818221946035E0
3.45345689999999994E9	-7.28809077473768596E0
3.45846190999999958E9	-7.28387714935791930E0
3.46346692000000056E9	-7.27975558520242672E0
3.46847192999999976E9	-7.27572436671828715E0
3.47347694000000029E9	-7.27178178372826167E0
3.47848194999999993E9	-7.26792613148823641E0
3.48348695999999958E9	-7.26415571075296729E0
3.48849197000000055E9	-7.26046882784717162E0
3.49349697999999975E9	-7.25686379474117338E0
3.49850198999999984E9	-7.25333892913550660E0
3.50350700000000037E9	-7.24989255454760428E0
3.50851200999999957E9	-7.24652300040498609E0
3.51351702000000055E9	-7.24322860214345177E0
3.51852203000000063E9	-7.24000770130836990E0
3.52352704000000028E9	-7.23685864566132953E0
3.52853204999999992E9	-7.23377978928978216E0
3.53353705999999956E9	-7.23076949272028990E0
3.53854207000000054E9	-7.22782612303593996E0
3.54354707999999974E9	-7.22494805399489692E0
3.54855208999999983E9	-7.22213366615371122E0
3.55355710000000036E9	-7.21938134699139944E0
3.55856211000000044E9	-7.21668949103774793E0
3.56356711999999964E9	-7.21405650000134990E0
3.56857212999999973E9	-7.21148078290054872E0
3.57357713999999982E9	-7.20896075619700571E0
3.57858214999999991E9	-7.20649484392894202E0
3.58358716000000044E9	-7.20408147784613817E0
3.58859217000000053E9	-7.20171909754616735E0
3.59359717999999972E9	-7.19940615061158873E0
3.59860219000000026E9	-7.19714109274762670E0
3.60360720000000034E9	-7.19492238791924343E0
3.60861220999999954E9	-7.19274850849086889E0
3.61361721999999963E9	-7.19061793536334370E0
3.61862222999999972E9	-7.18852915811383752E0
3.62362724000000025E9	-7.18648067513360900E0
3.62863224999999989E9	-7.18447099376588127E0
3.63363726000000042E9	-7.18249863044385783E0
3.63864227000000096E9	-7.18056211082773821E0
3.64364728000000060E9	-7.17865996994143085E0
3.64865228999999980E9	-7.17679075230814334E0
3.65365729999999989E9	-7.17495301208591396E0
3.65866231000000131E9	-7.17314531320086779E0
3.66366732000000050E9	-7.17136622948073565E0
3.66867232999999970E9	-7.16961434478684634E0
3.67367733999999979E9	-7.16788825314479983E0
3.67868235000000032E9	-7.16618655887341127E0
3.68368736000000041E9	-7.16450787671369493E0
3.68869236999999961E9	-7.16285083195545447E0
3.69369737999999970E9	-7.16121406056254717E0
3.69870238999999978E9	-7.15959620929598906E0
3.70370740000000032E9	-7.15799593583795080E0
3.70871240999999952E9	-7.15641190891082690E0
3.71371741999999960E9	-7.15484280839770559E0
3.71872242999999880E9	-7.15328732545905055E0
3.72372744000000022E9	-7.15174416264850255E0
3.72873245000000031E9	-7.15021203402786121E0
3.73373745999999906E9	-7.14868966527813843E0
3.73874247000000048E9	-7.14717579381226908E0
3.74374747999999968E9	-7.14566916888162229E0
3.74875248999999977E9	-7.14416855168547382E0
3.75375749999999986E9	-7.14267271547451621E0
3.75876251000000039E9	-7.14118044565644094E0
3.76376752000000048E9	-7.13969053989611435E0
3.76877252999999968E9	-7.13820180821751027E0
3.77377753999999976E9	-7.13671307310072311E0
3.77878254999999985E9	-7.13522316957971547E0
3.78378755999999949E9	-7.13373094533691621E0
3.78879257000000047E9	-7.13223526079686465E0
3.79379757999999967E9	-7.13073498921805360E0
3.79880258999999887E9	-7.12922901678217169E0
3.80380760000000029E9	-7.12771624268388582E0
3.80881261000000126E9	-7.12619557921644553E0
3.81381762000000046E9	-7.12466595185824936E0
3.81882262999999966E9	-7.12312629935533348E0
3.82382763999999975E9	-7.12157557380519712E0
3.82883265000000028E9	-7.12001274073613022E0
3.83383766000000037E9	-7.11843677918787332E0
3.83884267000000046E9	-7.11684668178867241E0
3.84384768000000054E9	-7.11524145483351322E0
3.84885268999999974E9	-7.11362011835735419E0
3.85385770000000027E9	-7.11198170621187487E0
3.85886270999999947E9	-7.11032526613667493E0
3.86386771999999956E9	-7.10864985983169007E0
3.86887272999999965E9	-7.10695456302833684E0
3.87387773999999974E9	-7.10523846555858096E0
3.87888274999999982E9	-7.10350067142412911E0
3.88388776000000036E9	-7.10174029886372971E0
3.88889277000000089E9	-7.09995648042080685E0
3.89389778000000053E9	-7.09814836300851226E0
3.89890279000000017E9	-7.09631510797600029E0
3.90390779999999982E9	-7.09445589117160935E0
3.90891281000000035E9	-7.09256990300760304E0
3.91391782000000044E9	-7.09065634852342619E0
3.91892282999999964E9	-7.08871444744766155E0
3.92392783999999972E9	-7.08674343426020403E0
3.92893284999999981E9	-7.08474255825434085E0
3.93393786000000034E9	-7.08271108359777823E0
3.93894287000000043E9	-7.08064828939255353E0
3.94394787999999963E9	-7.07855346973741106E0
3.94895288999999972E9	-7.07642593378609241E0
3.95395789999999980E9	-7.07426500580939699E0
3.95896291000000122E9	-7.07207002525327955E0
3.96396792000000042E9	-7.06984034680009454E0
3.96897292999999873E9	-7.06757534042822400E0
3.97397793999999971E9	-7.06527439147170355E0
3.97898295000000113E9	-7.06293690068034330E0
3.98398796000000033E9	-7.06056228428008126E0
3.98899297000000042E9	-7.05814997403314059E0
3.99399797999999873E9	-7.05569941729919137E0
3.99900299000000015E9	-7.05321007709533632E0
4.00400800000000068E9	-7.05068143215844767E0
4.00901300999999943E9	-7.04811297700574269E0
4.01401801999999996E9	-7.04550422199815252E0
4.01902302999999961E9	-7.04285469340213499E0
4.02402804000000014E9	-7.04016393345372116E0
4.02903304999999978E9	-7.03743150042070109E0
4.03403805999999943E9	-7.03465696866935986E0
4.03904307000000085E9	-7.03183992872805064E0
4.04404807999999960E9	-7.02897998735405238E0
4.04905308999999924E9	-7.02607676759888555E0
4.05405809999999978E9	-7.02312990887822597E0
4.05906311000000120E9	-7.02013906703811053E0
4.06406811999999995E9	-7.01710391442548165E0
4.06907312999999959E9	-7.01402413995822460E0
4.07407813999999924E9	-7.01089944919640295E0
4.07908315000000066E9	-7.00772956441438577E0
4.08408816000000030E9	-7.00451422467525475E0
4.08909316999999994E9	-7.00125318590362689E0
4.09409817999999959E9	-6.99794622096252539E0
4.09910318999999923E9	-6.99459311972988829E0
4.10410820000000065E9	-6.99119368917668460E0
4.10911321000000029E9	-6.98774775344526144E0
4.11411821999999994E9	-6.98425515393083263E0
4.11912322999999869E9	-6.98071574936281003E0
4.12412824000000011E9	-6.97712941588745927E0
4.12913325000000064E9	-6.97349604715252802E0
4.13413825999999940E9	-6.96981555439274914E0
4.13914327000000082E9	-6.96608786651685463E0
4.14414827999999957E9	-6.96231293019578068E0
4.14915329000000010E9	-6.95849070995287722E0
4.15415830000000064E9	-6.95462118825348785E0
4.15916331000000028E9	-6.95070436559951688E0
4.16416831999999992E9	-6.94674026062124561E0
4.16917332999999957E9	-6.94272891017373084E0
4.17417834000000010E9	-6.93867036943348658E0
4.17918335000000063E9	-6.93456471199580271E0
4.18418836000000027E9	-6.93041202997408412E0
4.18919336999999992E9	-6.92621243410143705E0
4.19419837999999956E9	-6.92196605383181929E0
4.19920338999999920E9	-6.91767303744425721E0
4.20420840000000062E9	-6.91333355214717837E0
4.20921341000000027E9	-6.90894778418490674E0
4.21421841999999991E9	-6.90451593894452920E0
4.21922343000000044E9	-6.90003824106489105E0
4.22422843999999920E9	-6.89551493454647790E0
4.22923345000000062E9	-6.89094628286285626E0
4.23423846000000026E9	-6.88633256907197033E0
4.23924346999999990E9	-6.88167409593078627E0
4.24424847999999955E9	-6.87697118600910429E0
4.24925349000000097E9	-6.87222418180505112E0
4.25425849999999972E9	-6.86743344586181514E0
4.25926350999999936E9	-6.86259936088514522E0
4.26426851999999990E9	-6.85772232986184882E0
4.26927352999999954E9	-6.85280277617866229E0
4.27427854000000007E9	-6.84784114374257680E0
4.27928355000000060E9	-6.84283789710111279E0
4.28428856000000025E9	-6.83779352156396847E0
4.28929356999999989E9	-6.83270852332486456E0
4.29429858000000131E9	-6.82758342958294584E0
4.29930359000000095E9	-6.82241878866684104E0
4.30430859999999971E9	-6.81721517015675182E0
4.30931361000000024E9	-6.81197316500752681E0
4.31431861999999988E9	-6.80669338567245852E0
4.31932363000000130E9	-6.80137646622611225E0
4.32432864000000006E9	-6.79602306248779442E0
4.32933365000000059E9	-6.79063385214360604E0
4.33433866000000023E9	-6.78520953487036493E0
4.33934366999999988E9	-6.77975083245685717E0
4.34434868000000041E9	-6.77425848892540472E0
4.34935368999999916E9	-6.76873327065254049E0
4.35435869999999969E9	-6.76317596648994801E0
4.35936370999999934E9	-6.75758738788219659E0
4.36436871999999987E9	-6.75196836898552455E0
4.36937372999999951E9	-6.74631976678394896E0
4.37437874000000004E9	-6.74064246120444821E0
4.37938375000000057E9	-6.73493735523055648E0
4.38438876000000022E9	-6.72920537501464366E0
4.38939376999999986E9	-6.72344746998718712E0
4.39439877999999862E9	-6.71766461296475192E0
4.39940379000000004E9	-6.71185780025569834E0
4.40440880000000057E9	-6.70602805176352135E0
4.40941380999999932E9	-6.70017641108664996E0
4.41441882000000074E9	-6.69430394561707498E0
4.41942383000000127E9	-6.68841174663412552E0
4.42442883999999914E9	-6.68250092939696572E0
4.42943384999999967E9	-6.67657263323190175E0
4.43443886000000020E9	-6.67062802161767010E0
4.43944386999999985E9	-6.66466828226535846E0
4.44444888000000038E9	-6.65869462719611693E0
4.44945388999999913E9	-6.65270829281338472E0
4.45445889999999967E9	-6.64671053997103733E0
4.45946391000000109E9	-6.64070265403680526E0
4.46446891999999984E9	-6.63468594495202879E0
4.46947393000000037E9	-6.62866174728406055E0
4.47447893999999913E9	-6.62263142027581164E0
4.47948395000000055E9	-6.61659634788860629E0
4.48448896000000019E9	-6.61055793883943643E0
4.48949396999999983E9	-6.60451762663309694E0
4.49449897999999948E9	-6.59847686958686985E0
4.49950399000000001E9	-6.59243715085096493E0
4.50450900000000054E9	-6.58639997842031999E0
4.50951400999999930E9	-6.58036688514140700E0
4.51451902000000072E9	-6.57433942871178445E0
4.51952402999999858E9	-6.56831919167205314E0
4.52452903999999911E9	-6.56230778139202187E0
4.52953405000000053E9	-6.55630683004736259E0
4.53453906000000107E9	-6.55031799459155462E0
4.53954406999999982E9	-6.54434295671817523E0
4.54454908000000035E9	-6.53838342281584062E0
4.54955408999999911E9	-6.53244112391642506E0
4.55455910000000053E9	-6.52651781563473854E0
4.55956411000000017E9	-6.52061527809913422E0
4.56456911999999981E9	-6.51473531587622023E0
4.56957412999999946E9	-6.50887975788653428E0
4.57457913999999910E9	-6.50305045731124221E0
4.57958415000000052E9	-6.49724929149295427E0
4.58458916000000016E9	-6.49147816182746062E0
4.58959416999999981E9	-6.48573899364699891E0
4.59459917999999856E9	-6.48003373609762967E0
4.59960418999999998E9	-6.47436436200767318E0
4.60460920000000051E9	-6.46873286774920597E0
4.60961420999999927E9	-6.46314127309406938E0
4.61461922000000069E9	-6.45759162106038698E0
4.61962422999999944E9	-6.45208597775557635E0
4.62462923999999997E9	-6.44662643221212495E0
4.62963425000000051E9	-6.44121509621851107E0
4.63463926000000015E9	-6.43585410414483050E0
4.63964426999999979E9	-6.43054561276600545E0
4.64464928000000032E9	-6.42529180107962183E0
4.64965428999999997E9	-6.42009487012291480E0
4.65465930000000050E9	-6.41495704278780998E0
4.65966431000000014E9	-6.40988056363471426E0
4.66466931999999979E9	-6.40486769870960782E0
4.66967432999999943E9	-6.39992073535995409E0
4.67467934000000085E9	-6.39504198205640417E0
4.67968434999999960E9	-6.39023376821926270E0
4.68468936000000014E9	-6.38549844405160361E0
4.68969436999999978E9	-6.38083838038129070E0
4.69469938000000031E9	-6.37625596851450727E0
4.69970438999999995E9	-6.37175362010203106E0
4.70470940000000049E9	-6.36733376702225584E0
4.70971440999999924E9	-6.36299886128365078E0
4.71471941999999977E9	-6.35875137494670373E0
4.71972443000000030E9	-6.35459380007567276E0
4.72472943999999995E9	-6.35052864871437972E0
4.72973444999999959E9	-6.34655845290133236E0
4.73473945999999923E9	-6.34268576471727563E0
4.73974447000000065E9	-6.33891315637931285E0
4.74474948000000030E9	-6.33524322038217047E0
4.74975448999999994E9	-6.33167856969377318E0
4.75475950000000047E9	-6.32822183801212912E0
4.75976451000000012E9	-6.32487568009011092E0
4.76476951999999976E9	-6.32164277213535719E0
4.76977452999999940E9	-6.31852581229678201E0
4.77477954000000082E9	-6.31552752124226657E0
4.77978454999999958E9	-6.31265064284384891E0
4.78478956000000011E9	-6.30989794497609413E0
4.78979456999999975E9	-6.30727222044423996E0
4.79479958000000028E9	-6.30477628805438606E0
4.79980458999999993E9	-6.30241299384023890E0
4.80480960000000046E9	-6.30018521246559082E0
4.80981460999999921E9	-6.29809584881651396E0
4.81481961999999974E9	-6.29614783980982295E0
4.81982463000000028E9	-6.29434415643521650E0
4.82482963999999992E9	-6.29268780605635936E0
4.82983464999999956E9	-6.29118183500259942E0
4.83483965999999921E9	-6.28982933147648726E0
4.83984467000000063E9	-6.28863342881435905E0
4.84484968000000027E9	-6.28759730913775439E0
4.84985468999999902E9	-6.28672420743276472E0
4.85485970000000044E9	-6.28601741611048315E0
4.85986471000000009E9	-6.28548029009567166E0
4.86486971999999973E9	-6.28511625250170525E0
4.86987472999999937E9	-6.28492880095839279E0
4.87487973999999991E9	-6.28492151466409865E0
4.87988474999999955E9	-6.28509806223970635E0
4.88488976000000008E9	-6.28546221048067721E0
4.88989477000000061E9	-6.28601783410382886E0
4.89489977999999937E9	-6.28676892660754572E0
4.89990478999999901E9	-6.28771961236983934E0
4.90490979999999954E9	-6.28887416013201506E0
4.90991481000000007E9	-6.29023699803561342E0
4.91491981999999972E9	-6.29181273039035904E0
4.91992483000000025E9	-6.29360615639213172E0
4.92492983999999989E9	-6.29562229102330750E0
4.92993484999999954E9	-6.29786638841467550E0
4.93493986000000096E9	-6.30034396797079133E0
4.93994487000000060E9	-6.30306084361899188E0
4.94494988000000024E9	-6.30602315658087242E0
4.94995488999999900E9	-6.30923741213166345E0
4.95495990000000042E9	-6.31271052087909013E0
4.95996491000000095E9	-6.31644984516630092E0
4.96496991999999970E9	-6.32046325130726760E0
4.96997492999999935E9	-6.32475916845890573E0
4.97497993999999899E9	-6.32934665506808525E0
4.97998495000000041E9	-6.33423547397794717E0
4.98498996000000005E9	-6.33943617744953869E0
4.98999497000000147E9	-6.34496020355767243E0
4.99499997999999934E9	-6.35081998567144534E0
5.00000000000000000E9	-6.35702270776969591E0
