Frequency(GHz) s31
3.56857213 -6.800620489807657
3.57357714 -6.814403047052537
3.57858215 -6.828117831797432
3.5835871600000004 -6.8417637653676175
3.5885921700000005 -6.855339770608104
3.59359718 -6.868844772162877
3.59860219 -6.882277696750793
3.6036072 -6.895637473437328
3.60861221 -6.908923033910293
3.61361722 -6.922133312746716
3.61862223 -6.935267247682312
3.62362724 -6.9483237798770725
3.62863225 -6.961301854176584
3.63363726 -6.974200419373413
3.638642270000001 -6.98701842846404
3.643647280000001 -6.999754838904631
3.64865229 -7.012408612863479
3.6536573 -7.024978717471572
3.658662310000001 -7.037464125066597
3.663667320000001 -7.049863813438964
3.66867233 -7.062176766074217
3.67367734 -7.07440197238915
3.67868235 -7.086538427966332
3.68368736 -7.098585134789042
3.68869237 -7.110541101469988
3.69369738 -7.122405343476441
3.69870239 -7.134176883352737
3.7037074 -7.14585475094348
3.70871241 -7.157437983609077
3.71371742 -7.168925626439222
3.7187224299999992 -7.180316732465656
3.72372744 -7.191610362868447
3.72873245 -7.202805587183173
3.733737459999999 -7.213901483500517
3.73874247 -7.224897138669043
3.74374748 -7.235791648486319
3.74875249 -7.246584117896178
3.7537575 -7.257273661177423
3.75876251 -7.26785940213025
3.76376752 -7.278340474262221
3.76877253 -7.288716020968722
3.77377754 -7.2989851957122465
3.77878255 -7.309147162197707
3.78378756 -7.319201094545024
3.78879257 -7.329146177462675
3.79379758 -7.338981606411715
3.798802589999999 -7.348706587771477
3.8038076 -7.358320339005507
3.808812610000001 -7.367822088816148
3.81381762 -7.377211077307295
3.81882263 -7.386486556135877
3.82382764 -7.395647788666731
3.82883265 -7.404694050120473
3.83383766 -7.413624627723536
3.83884267 -7.422438820852983
3.843847680000001 -7.431135941181592
3.84885269 -7.4397153128149505
3.8538577 -7.448176272436955
3.85886271 -7.456518169442541
3.86386772 -7.464740366073889
3.86887273 -7.472842237555424
3.87387774 -7.480823172222799
3.87888275 -7.488682571655349
3.88388776 -7.496419850801263
3.888892770000001 -7.50403443810729
3.893897780000001 -7.511525775638592
3.89890279 -7.518893319208579
3.9039078 -7.526136538492017
3.90891281 -7.5332549171523855
3.91391782 -7.540247952956807
3.91892283 -7.547115157894625
3.92392784 -7.553856058292058
3.92893285 -7.560470194929016
3.93393786 -7.566957123151375
3.93894287 -7.573316412982432
3.94394788 -7.579547649237463
3.94895289 -7.585650431629626
3.9539579 -7.591624374884445
3.958962910000001 -7.597469108842906
3.96396792 -7.603184278573034
3.968972929999999 -7.608769544474175
3.97397794 -7.61422458238593
3.978982950000001 -7.619549083688563
3.98398796 -7.624742755411667
3.98899297 -7.629805320336666
3.993997979999999 -7.634736517100266
3.99900299 -7.639536100295253
4.004008000000001 -7.644203840576717
4.00901301 -7.648739524758748
4.01401802 -7.653142955920493
4.01902303 -7.657413953503411
4.02402804 -7.661552353414047
4.02903305 -7.665558008121582
4.03403806 -7.669430786761193
4.039043070000001 -7.67317057523051
4.04404808 -7.676777276290973
4.049053089999999 -7.680250809664098
4.0540581 -7.683591112134285
4.059063110000001 -7.686798137643981
4.06406812 -7.68987185739423
4.06907313 -7.692812259942147
4.074078139999999 -7.6956193512994115
4.079083150000001 -7.698293155029463
4.08408816 -7.700833712348186
4.08909317 -7.703241082217918
4.09409818 -7.705515341448201
4.099103189999999 -7.707656584792483
4.104108200000001 -7.709664925046056
4.10911321 -7.71154049314267
4.11411822 -7.71328343825248
4.119123229999999 -7.714893927881137
4.12412824 -7.716372147963344
4.129133250000001 -7.717718302963162
4.13413826 -7.718932615969798
4.139143270000001 -7.720015328793944
4.14414828 -7.720966702065237
4.14915329 -7.721787015329258
4.154158300000001 -7.722476567140475
4.15916331 -7.72303567516373
4.16416832 -7.72346467626422
4.16917333 -7.723763926606469
4.17417834 -7.723933801748885
4.179183350000001 -7.723974696736989
4.18418836 -7.723887026197974
4.18919337 -7.723671224435279
4.19419838 -7.7233277455200975
4.199203389999999 -7.722857063385632
4.204208400000001 -7.722259671916714
4.20921341 -7.721536085043668
4.21421842 -7.720686836829007
4.21922343 -7.719712481559032
4.224228439999999 -7.718613593831924
4.229233450000001 -7.717390768644264
4.23423846 -7.716044621476998
4.23924347 -7.714575788382296
4.24424848 -7.7129849260643715
4.249253490000001 -7.711272711963499
4.2542585 -7.709439844334946
4.259263509999999 -7.707487042330258
4.26426852 -7.705415046072011
4.26927353 -7.703224616730336
4.27427854 -7.700916536596739
4.279283550000001 -7.698491609152952
4.28428856 -7.69595065914264
4.28929357 -7.693294532635882
4.294298580000001 -7.6905240970935616
4.299303590000001 -7.687640241427891
4.3043086 -7.684643876062611
4.30931361 -7.6815359329853745
4.31431862 -7.67831736580205
4.319323630000001 -7.674989149783896
4.32432864 -7.671552281913223
4.329333650000001 -7.668007780923624
4.33433866 -7.664356687339168
4.33934367 -7.660600063504822
4.34434868 -7.656738993617224
4.349353689999999 -7.652774583747213
4.3543587 -7.648707961859943
4.359363709999999 -7.64454027782885
4.36436872 -7.640272703443925
