Frequency(GHz) s41
0.0 -6.022199276126308
0.00500501 -6.0233876626789
0.01001002 -6.024953002827996
0.01501503 -6.026795398265775
0.020020040000000003 -6.0289106144142925
0.02502505 -6.031298977472103
0.03003006 -6.033956404763227
0.03503507000000001 -6.036879386802832
0.040040080000000006 -6.04006421580035
0.04504509000000001 -6.04350724110179
0.0500501 -6.047205013312259
0.05505511 -6.051154351736868
0.06006012 -6.055352359256813
0.06506513000000001 -6.059796403321609
0.07007014000000002 -6.064484077911937
0.07507514999999998 -6.069413157160266
0.08008016000000001 -6.074581547849686
0.08508516999999999 -6.07998724528006
0.09009018 -6.085628294771972
0.09509519000000001 -6.09150275957735
0.1001002 -6.097608695226486
0.10510521 -6.103944129666667
0.11011022 -6.110507048434497
0.11511523 -6.117295383995767
0.12012024 -6.124307008435403
0.12512525 -6.131539728822631
0.13013026 -6.138991284603406
0.13513527 -6.146659346524527
0.14014028 -6.154541516790837
0.14514529 -6.162635329966747
0.1501503 -6.170938254546075
0.15515531 -6.179447694959649
0.16016032000000002 -6.188160993794726
0.16516533000000003 -6.1970754342927625
0.17017034 -6.206188242865889
0.17517535 -6.215496591740638
0.18018036 -6.224997601572846
0.18518537 -6.234688344083265
0.19019038 -6.244565844619034
0.19519539 -6.254627084717192
0.20020040000000003 -6.2648690046220965
0.20520541000000003 -6.275288505679123
0.21021042000000004 -6.285882452768584
0.21521543 -6.296647676607437
0.22022044 -6.307580976025124
0.22522545 -6.318679120192544
0.23023046 -6.329938850762077
0.23523547 -6.341356883994268
0.24024048 -6.352929912804026
0.24524549 -6.364654608768216
0.2502505 -6.376527624097491
0.25525551 -6.388545593525312
0.26026052 -6.400705136186906
0.26526553 -6.413002857445544
0.27027054 -6.425435350668446
0.27527555 -6.437999198956817
0.28028056 -6.450690976846518
0.28528557 -6.46350725195926
0.29029058 -6.476444586626551
0.29529559 -6.489499539444761
0.3003006 -6.502668666830132
0.30530561 -6.515948524495808
0.31031062 -6.52933566893099
0.31531563 -6.542826658794424
0.32032064000000005 -6.556418056324094
0.3253256500000001 -6.570106428636073
0.33033066000000005 -6.583888349095901
0.3353356700000001 -6.59776039852329
0.34034068 -6.6117191664558606
0.34534569 -6.625761252342568
0.35035070000000007 -6.639883266684069
0.35535571000000005 -6.654081832167409
0.36036072 -6.668353584759221
0.36536573 -6.682695174724169
0.37037074 -6.697103267667719
0.37537575 -6.711574545505704
0.38038076 -6.726105707394943
0.38538577 -6.740693470657999
0.39039078 -6.755334571648788
0.39539579 -6.770025766583926
0.40040080000000006 -6.784763832377082
0.40540581 -6.799545567376887
0.41041082000000007 -6.814367792130782
0.41541583000000004 -6.829227350091287
0.4204208400000001 -6.844121108284159
0.42542585 -6.859045957966816
0.43043086 -6.873998815238108
0.43543587 -6.888976621615778
0.44044088000000003 -6.903976344607846
0.44544589 -6.918994978234902
0.45045090000000004 -6.934029543523824
0.4554559100000001 -6.949077088987874
0.46046092000000005 -6.964134691065845
0.4654659300000001 -6.97919945454379
0.47047094 -6.994268512955893
0.47547595 -7.0093390289340896
0.48048096 -7.024408194570636
0.48548597 -7.0394732317254896
0.49049098 -7.0545313923405
0.49549599 -7.069579958691651
0.500501 -7.084616243659296
0.50550601 -7.09963759097012
0.51051102 -7.114641375373693
0.51551603 -7.129625002881398
0.52052104 -7.144585910905451
0.52552605 -7.159521568433798
0.53053106 -7.174429476167097
0.53553607 -7.189307166630944
0.54054108 -7.204152204305005
0.54554609 -7.218962185684152
0.5505511 -7.233734739374645
0.55555611 -7.248467526157264
0.56056112 -7.263158239024259
0.5655661299999999 -7.27780460322239
0.57057114 -7.292404376288653
0.5755761500000001 -7.306955348034435
0.58058116 -7.321455340577963
0.58558617 -7.335902208319675
0.59059118 -7.350293837929089
0.59559619 -7.364628148316995
0.6006012 -7.3789030905996675
0.60560621 -7.393116648062764
0.61061122 -7.407266836098899
0.61561623 -7.421351702171974
0.62062124 -7.4353693257313855
0.62562625 -7.449317818165189
0.63063126 -7.4631953227101855
0.63563627 -7.477000014384128
0.6406412800000001 -7.49073009990788
0.64564629 -7.504383817614444
0.6506513000000002 -7.517959437367501
0.65565631 -7.531455260463139
0.6606613200000001 -7.544869619556209
0.66566633 -7.558200878546441
0.6706713400000002 -7.5714474325018015
0.67567635 -7.5846077075574545
0.68068136 -7.597680160831185
0.68568637 -7.610663280312232
0.69069138 -7.623555584787966
0.69569639 -7.636355623748018
0.7007014000000001 -7.64906197728388
0.70570641 -7.661673256028557
0.7107114200000001 -7.674188101042974
0.71571643 -7.686605183753165
0.72072144 -7.698923205871293
0.7257264499999999 -7.711140899318942
0.7307314599999999 -7.723257026165118
0.73573647 -7.735270378543514
0.74074148 -7.7471797786183645
0.74574649 -7.758984078512112
0.7507514999999999 -7.770682160265488
0.7557565099999999 -7.7822729357908305
0.76076152 -7.793755346843819
0.76576653 -7.805128364987248
0.77077154 -7.816390991573445
0.7757765499999999 -7.827542257729403
0.7807815599999999 -7.8385812243490065
0.7857865699999999 -7.8495069821027315
0.7907915799999998 -7.860318651434179
0.7957965900000001 -7.871015382598192
0.8008016000000001 -7.881596355673073
0.8058066099999999 -7.892060780609936
0.8108116199999998 -7.902407897276865
0.8158166300000002 -7.912636975518384
0.8208216400000001 -7.922747315222898
0.8258266500000001 -7.93273824640848
0.8308316600000001 -7.942609129306111
0.8358366700000002 -7.952359354471187
0.8408416800000001 -7.961988342893853
0.8458466900000001 -7.971495546122371
0.8508516999999999 -7.980880446414014
0.8558567100000001 -7.9901425568745825
0.8608617199999998 -7.999281421634442
0.8658667300000001 -8.008296616023049
0.8708717399999999 -8.017187746762467
0.8758767500000001 -8.025954452174567
0.8808817600000001 -8.034596402407578
0.8858867699999999 -8.043113299665196
0.8908917799999999 -8.051504878466856
0.8958967900000001 -8.059770905910332
0.9009018 -8.067911181956692
0.90590681 -8.075925539733698
0.91091182 -8.083813845847379
0.91591683 -8.09157600071895
0.92092184 -8.099211938936575
0.92592685 -8.106721629624497
0.93093186 -8.114105076828462
0.93593687 -8.121362319922705
0.9409418800000001 -8.12849343403507
0.94594689 -8.13549853048842
0.9509519000000001 -8.142377757270342
0.95595691 -8.14913129950932
0.9609619200000001 -8.155759379985104
0.96596693 -8.162262259651753
0.97097194 -8.168640238182851
0.97597695 -8.174893654540744
0.98098196 -8.181022887566929
0.98598697 -8.187028356598228
0.99099198 -8.192910522096577
0.99599699 -8.198669886311267
1.001002 -8.204306993964675
1.00600701 -8.20982243295674
1.01101202 -8.215216835098428
1.01601703 -8.22049087686835
1.02102204 -8.225645280196302
1.02602705 -8.230680813274633
1.03103206 -8.235598291391295
1.0360370699999997 -8.240398577793615
1.04104208 -8.245082584580578
1.04604709 -8.249651273617397
1.0510521 -8.254105657486868
1.0560571099999998 -8.258446800462227
1.0610621199999997 -8.26267581951351
1.06606713 -8.266793885342814
1.07107214 -8.270802223449417
1.07607715 -8.274702115225548
1.08108216 -8.27849489908582
1.08608717 -8.282181971623503
1.09109218 -8.285764788808002
1.09609719 -8.289244867201234
1.1011022 -8.292623785222432
1.1061072099999996 -8.295903184434536
1.11111222 -8.299084770873524
1.11611723 -8.302170316403966
1.12112224 -8.305161660118195
1.12612725 -8.308060709763517
1.1311322599999996 -8.310869443208786
1.13613727 -8.313589909949457
1.14114228 -8.316224232642803
1.14614729 -8.318774608685553
1.1511523 -8.321243311828283
1.15615731 -8.323632693825548
1.16116232 -8.325945186122997
1.16616733 -8.328183301590345
1.17117234 -8.330349636280573
1.17617735 -8.332446871241558
1.18118236 -8.334477774354278
1.18618737 -8.336445202221839
1.19119238 -8.338352102087459
1.19619739 -8.340201513801617
1.2012024 -8.34199657181996
1.20620741 -8.343740507249164
1.21121242 -8.345436649927644
1.21621743 -8.347088430547569
1.22122244 -8.348699382814893
1.2262274499999997 -8.350273145652649
1.23123246 -8.351813465441573
1.23623747 -8.353324198297365
1.24124248 -8.35480931239379
1.24624749 -8.35627289031645
1.2512525 -8.357719131459827
1.25625751 -8.35915235446263
1.26126252 -8.360576999675665
1.26626753 -8.361997631670125
1.27127254 -8.363418941781854
1.27627755 -8.36484575068881
1.28128256 -8.366283011023473
1.28628757 -8.367735810019811
1.29129258 -8.369209372190191
1.29629759 -8.370709062036166
1.3013026 -8.37224038678739
1.3063076099999995 -8.373808999168649
1.31131262 -8.375420700197495
1.31631763 -8.377081442002252
1.3213226400000002 -8.378797330668466
1.3263276499999999 -8.380574629105697
1.33133266 -8.382419759935724
1.3363376699999998 -8.384339308396365
1.34134268 -8.386340025265964
1.34634769 -8.388428829797606
1.3513527 -8.390612812668543
1.35635771 -8.392899238935845
1.36136272 -8.395295551001425
1.3663677299999997 -8.397809371578017
1.37137274 -8.400448506659759
1.37637775 -8.40322094848679
1.38138276 -8.406134878509313
1.38638777 -8.409198670338915
1.3913927799999997 -8.412420892692884
1.3963977900000004 -8.415810312318525
1.4014028 -8.41937589690519
1.40640781 -8.423126817968937
1.41141282 -8.427072453713407
1.4164178299999997 -8.431222391861962
1.42142284 -8.435586432455395
1.42642785 -8.440174590612578
1.43143286 -8.444997099248951
1.4364378699999996 -8.450064411751807
1.44144288 -8.455387204603197
1.44644789 -8.46097637995216
1.4514529 -8.466843068128115
1.4564579099999995 -8.472998630092016
1.46146292 -8.479454659824677
1.4664679299999999 -8.48622298664296
1.47147294 -8.493315677444599
1.47647795 -8.500745038876413
1.48148296 -8.508523619421302
1.48648797 -8.516664211402524
1.49149298 -8.525179852902024
1.49649799 -8.534083829589118
1.501503 -8.543389676456458
1.50650801 -8.553111179464171
1.51151302 -8.563262377086568
1.5165180300000003 -8.573857561762697
1.52152304 -8.584911281250582
1.52652805 -8.596438339878997
1.53153306 -8.608453799707535
1.5365380699999995 -8.62097298158533
1.54154308 -8.634011466114014
1.54654809 -8.647585094522718
1.5515531 -8.661709969447154
1.5565581099999997 -8.676402455627116
1.56156312 -8.691679180520605
1.5665681299999998 -8.707557034844886
1.57157314 -8.724053173047665
1.57657815 -8.741185013720884
1.5815831599999997 -8.758970239961096
1.5865881699999995 -8.777426799693165
1.5915931800000005 -8.796572905964515
1.59659819 -8.816427037222335
1.6016032000000002 -8.837007937598315
1.6066082099999999 -8.858334617203122
1.61161322 -8.880426352457032
1.6166182299999998 -8.903302686478455
1.62162324 -8.926983429547164
1.6266282500000002 -8.95148865966306
1.6316332600000005 -8.97683872323735
1.63663827 -9.003054235928289
1.6416432800000003 -9.030156083660694
1.64664829 -9.058165423860787
1.6516533000000002 -9.087103686934196
1.6566583099999999 -9.116992578027517
1.66166332 -9.147854079105382
1.6666683299999998 -9.17971045139976
1.6716733400000006 -9.212584238249729
1.6766783500000002 -9.24649826839499
1.6816833600000003 -9.28147565977324
1.68668837 -9.317539823854819
1.6916933800000002 -9.354714470583907
1.6966983899999997 -9.393023613978624
1.7017034 -9.432491578441116
1.7067084099999998 -9.47314300585315
1.71171342 -9.515002863510094
1.7167184300000002 -9.558096452965918
1.7217234399999997 -9.602449419866323
1.72672845 -9.648087764832711
1.7317334600000003 -9.695037855479447
1.73673847 -9.74332643966207
1.7417434799999996 -9.792980660015328
1.7467484899999997 -9.84402806988453
1.7517535 -9.89649665074851
1.7567585100000003 -9.950414831232909
1.76176352 -10.005811507791
1.7667685299999996 -10.062716067206043
1.7717735399999999 -10.121158410984064
1.77677855 -10.181168981785012
1.7817835599999998 -10.2427787920119
1.78678857 -10.306019454671688
1.7917935800000002 -10.3709232166983
1.7967985899999999 -10.437522994799677
1.8018036 -10.505852414093477
1.80680861 -10.57594584960154
1.81181362 -10.647838470846622
1.81681863 -10.72156628969715
1.8218236400000005 -10.79716621169348
1.82682865 -10.874676091040827
1.83183366 -10.954134789549189
1.83683867 -11.0355822396847
1.84184368 -11.119059512101297
1.84684869 -11.204608887860273
1.8518537 -11.29227393568756
1.85685871 -11.38209959459348
1.86186372 -11.47413226222452
1.8668687299999995 -11.568419889343335
1.87187374 -11.6650120808608
1.87687875 -11.76396020389134
1.88188376 -11.86531750335494
1.88688877 -11.969139225660978
1.89189378 -12.07548275109242
1.89689879 -12.184407735587872
1.9019038 -12.295976262595271
1.90690881 -12.410253005841652
1.91191382 -12.52730540389548
1.91691883 -12.647203847467352
1.92192384 -12.770021880532362
1.92692885 -12.895836416433047
1.93193386 -13.02472797026534
1.93693887 -13.156780908920641
1.94194388 -13.292083720427676
1.94694889 -13.430729304208047
1.9519539 -13.572815284260823
1.95695891 -13.718444347267193
1.96196392 -13.867724607964808
1.96696893 -14.020770004340184
1.97197394 -14.177700725430176
1.97697895 -14.338643674763988
1.98198396 -14.503732972899696
1.98698897 -14.673110502685
1.99199398 -14.846926501349904
1.9969989899999996 -15.025340203802116
2.0020040000000003 -15.20852054194514
2.00700901 -15.396646905186707
