Frequency(GHz) s21
0.0 -6.02103861243954
0.00500501 -6.0220688956539234
0.01001002 -6.023572669510364
0.01501503 -6.02542441189509
0.020020040000000003 -6.027618240780575
0.02502505 -6.030157914111314
0.03003006 -6.033035385425002
0.03503507000000001 -6.036247800174105
0.040040080000000006 -6.039792448634016
0.04504509000000001 -6.043666767747781
0.0500501 -6.047868332331776
0.05505511 -6.052394836966236
0.06006012 -6.057244072077708
0.06506513000000001 -6.062413897627436
0.07007014000000002 -6.067902217511322
0.07507514999999998 -6.0737069564690485
0.08008016000000001 -6.079826040398897
0.08508516999999999 -6.086257380417166
0.09009018 -6.092998860443878
0.09509519000000001 -6.100048327820949
0.1001002 -6.107403586564501
0.10510521 -6.115062392668257
0.11011022 -6.1230224510551805
0.11511523 -6.13128141377834
0.12012024 -6.13983687915395
0.12512525 -6.148686391633498
0.13013026 -6.157827442172447
0.13513527 -6.167257468964246
0.14014028 -6.176973858540771
0.14514529 -6.186973946959144
0.1501503 -6.197255021207608
0.15515531 -6.207814320732488
0.16016032000000002 -6.21864903895664
0.16516533000000003 -6.229756324958316
0.17017034 -6.241133285085296
0.17517535 -6.25277698467796
0.18018036 -6.264684449758344
0.18518537 -6.276852668767448
0.19019038 -6.289278594255502
0.19519539 -6.301959144628457
0.20020040000000003 -6.3148912058949245
0.20520541000000003 -6.328071633328837
0.21021042000000004 -6.341497253241571
0.21521543 -6.35516486465558
0.22022044 -6.369071241005269
0.22522545 -6.383213131837459
0.23023046 -6.397587264458547
0.23523547 -6.412190345610885
0.24024048 -6.427019063101321
0.24524549 -6.442070087422423
0.2502505 -6.457340073371217
0.25525551 -6.472825661602566
0.26026052 -6.488523480202184
0.26526553 -6.5044301462279055
0.27027054 -6.520542267215684
0.27527555 -6.536856442657845
0.28028056 -6.55336926546541
0.28528557 -6.570077323394416
0.29029058 -6.586977200458735
0.29529559 -6.604065478275621
0.3003006 -6.6213387374292125
0.30530561 -6.638793558755048
0.31031062 -6.65642652464015
0.31531563 -6.674234220232188
0.32032064000000005 -6.69221323468182
0.3253256500000001 -6.710360162260336
0.33033066000000005 -6.728671603576236
0.3353356700000001 -6.747144166600164
0.34034068 -6.76577446776843
0.34534569 -6.784559133010696
0.35035070000000007 -6.8034947987221805
0.35535571000000005 -6.822578112733606
0.36036072 -6.841805735239696
0.36536573 -6.861174339642574
0.37037074 -6.880680613429947
0.37537575 -6.9003212589701866
0.38038076 -6.920092994265429
0.38538577 -6.939992553701395
0.39039078 -6.9600166887300565
0.39539579 -6.980162168513848
0.40040080000000006 -7.000425780578386
0.40540581 -7.020804331348872
0.41041082000000007 -7.041294646723268
0.41541583000000004 -7.061893572575327
0.4204208400000001 -7.08259797521534
0.42542585 -7.1034047418392765
0.43043086 -7.124310780921532
0.43543587 -7.145313022566798
0.44044088000000003 -7.166408418858832
0.44544589 -7.187593944145981
0.45045090000000004 -7.208866595294678
0.4554559100000001 -7.230223391923428
0.46046092000000005 -7.251661376588815
0.4654659300000001 -7.273177614946051
0.47047094 -7.294769195885536
0.47547595 -7.316433231602303
0.48048096 -7.33816685768001
0.48548597 -7.359967233105887
0.49049098 -7.3818315402900385
0.49549599 -7.403756985002985
0.500501 -7.42574079633591
0.50550601 -7.447780226620304
0.51051102 -7.469872551258792
0.51551603 -7.492015068634925
0.52052104 -7.514205099886742
0.52552605 -7.536439988724559
0.53053106 -7.558717101192384
0.53553607 -7.581033825392499
0.54054108 -7.603387571225709
0.54554609 -7.625775770035501
0.5505511 -7.648195874290772
0.55555611 -7.670645357219682
0.56056112 -7.693121712397866
0.5655661299999999 -7.715622453337658
0.57057114 -7.738145113058081
0.5755761500000001 -7.760687243576729
0.58058116 -7.783246415455747
0.58558617 -7.80582021725987
0.59059118 -7.828406255020673
0.59559619 -7.851002151665824
0.6006012 -7.8736055464277745
0.60560621 -7.896214094237869
0.61061122 -7.918825465070531
0.61561623 -7.941437343310813
0.62062124 -7.964047427036949
0.62562625 -7.9866534273414915
0.63063126 -8.009253067577088
0.63563627 -8.031844082615255
0.6406412800000001 -8.054424218075324
0.64564629 -8.076991229512167
0.6506513000000002 -8.099542881606009
0.65565631 -8.122076947301686
0.6606613200000001 -8.144591206965503
0.66566633 -8.167083447465144
0.6706713400000002 -8.189551461277931
0.67567635 -8.21199304554407
0.68068136 -8.234406001118366
0.68568637 -8.256788131562137
0.69069138 -8.279137242162202
0.69569639 -8.30145113889286
0.7007014000000001 -8.323727627346443
0.70570641 -8.3459645116914
0.7107114200000001 -8.36815959352937
0.71571643 -8.390310670794214
0.72072144 -8.4124155365989
0.7257264499999999 -8.434471978056008
0.7307314599999999 -8.456477775089882
0.73573647 -8.47843069918258
0.74074148 -8.500328512162906
0.74574649 -8.522168964903784
