Frequency(GHz) s21_phase
0.8408416800000001 -57.08619993214136
0.8458466900000001 -57.27583055893552
0.8508516999999999 -57.46349458450157
0.8558567100000001 -57.64918651067331
0.8608617199999998 -57.83290073536993
0.8658667300000001 -58.01463155694941
0.8708717399999999 -58.194373179010846
0.8758767500000001 -58.37211971561209
0.8808817600000001 -58.5478651969712
0.8858867699999999 -58.721603575504545
0.8908917799999999 -58.89332873247689
0.8958967900000001 -59.06303448502857
0.9009018 -59.23071459375231
0.90590681 -59.39636277082031
0.91091182 -59.5599726885744
0.91591683 -59.72153798875279
0.92092184 -59.88105229227524
0.92592685 -60.03850920962493
0.93093186 -60.19390235183129
0.93593687 -60.34722534213969
0.9409418800000001 -60.498471828311935
0.94594689 -60.64763549561319
0.9509519000000001 -60.7947100805616
0.95595691 -60.93968938530639
0.9609619200000001 -61.0825672928637
0.96596693 -61.22333778307072
0.97097194 -61.36199494933733
0.97597695 -61.498533016244
0.98098196 -61.632946357974845
0.98598697 -61.765229517645245
0.99099198 -61.89537722744341
0.99599699 -62.02338442976616
1.001002 -62.14924629927277
1.00600701 -62.27295826586874
1.01101202 -62.39451603868962
1.01601703 -62.513915631079826
1.02102204 -62.63115338659446
1.02602705 -62.74622600605232
1.03103206 -62.85913057561936
1.0360370699999997 -62.96986459598257
1.04104208 -63.07842601263461
1.04604709 -63.18481324720389
1.0510521 -63.28902522998375
1.0560571099999998 -63.39106143352052
1.0610621199999997 -63.49092190736921
1.06606713 -63.58860731399469
1.07107214 -63.68411896580786
1.07607715 -63.777458863349544
1.08108216 -63.86862973464154
1.08608717 -63.95763507564495
1.09109218 -64.04447919190551
1.09609719 -64.129167241243
1.1011022 -64.21170527763056
1.1061072099999996 -64.29210029609398
1.11111222 -64.37036027872344
1.11611723 -64.44649424166776
1.12112224 -64.52051228317832
1.12612725 -64.59242563256781
1.1311322599999996 -64.6622467001028
1.13613727 -64.72998912777196
1.14114228 -64.79566784082304
1.14614729 -64.85929910007714
1.1511523 -64.9209005548942
1.15615731 -64.98049129674253
1.16116232 -65.03809191326584
1.16616733 -65.09372454279519
1.17117234 -65.14741292914017
1.17617735 -65.19918247663698
1.18118236 -65.24906030525233
1.18618737 -65.29707530569789
1.19119238 -65.34325819435976
1.19619739 -65.38764156795732
1.2012024 -65.43025995773485
1.20620741 -65.47114988308223
1.21121242 -65.51034990437256
1.21621743 -65.54790067488554
1.22122244 -65.58384499159973
1.2262274499999997 -65.61822784471619
1.23123246 -65.65109646566616
1.23623747 -65.68250037344514
1.24124248 -65.71249141904399
1.24624749 -65.74112382777493
1.2512525 -65.76845423927824
1.25625751 -65.79454174496698
1.26126252 -65.81944792271553
1.26626753 -65.84323686854441
1.27127254 -65.86597522506922
1.27627755 -65.88773220649583
1.28128256 -65.90857961992056
1.28628757 -65.92859188269473
1.29129258 -65.9478460356743
1.29629759 -65.96642175204177
1.3013026 -65.98440134157582
1.3063076099999995 -66.00186975009008
1.31131262 -66.01891455386462
1.31631763 -66.0356259488559
1.3213226400000002 -66.05209673451188
