#
#"Frequency / GHz"	"S1,1 [Phase / deg]"
#--------------------------------------
2.6040000000000	-159.17870659727
2.6060000000000	-159.28746216294
2.6080000000000	-159.39595410104
2.6100000000000	-159.50417855214
2.6120000000000	-159.61213174823
2.6140000000000	-159.71981001133
2.6160000000000	-159.82720975226
2.6180000000000	-159.93432746931
2.6200000000000	-160.04115974707
2.6220000000000	-160.14770325513
2.6240000000000	-160.25395474695
2.6260000000000	-160.35991105859
2.6280000000000	-160.46556910762
2.6300000000000	-160.57092589194
2.6320000000000	-160.67597848865
2.6340000000000	-160.78072405297
2.6360000000000	-160.88515981711
2.6380000000000	-160.98928308923
2.6400000000000	-161.09309125236
2.6420000000000	-161.19658176339
2.6440000000000	-161.29975215200
2.6460000000000	-161.40260001972
2.6480000000000	-161.50512303888
2.6500000000000	-161.60731895166
2.6520000000000	-161.70918556914
2.6540000000000	-161.81072077032
2.6560000000000	-161.91192250124
2.6580000000000	-162.01278877402
2.6600000000000	-162.11331766597
2.6620000000000	-162.21350731871
2.6640000000000	-162.31335593730
2.6660000000000	-162.41286178936
2.6680000000000	-162.51202320422
2.6700000000000	-162.61083857211
2.6720000000000	-162.70930634331
2.6740000000000	-162.80742502736
2.6760000000000	-162.90519319222
2.6780000000000	-163.00260946356
2.6800000000000	-163.09967252389
2.6820000000000	-163.19638111188
2.6840000000000	-163.29273402155
2.6860000000000	-163.38873010155
2.6880000000000	-163.48436825445
2.6900000000000	-163.57964743597
2.6920000000000	-163.67456665432
2.6940000000000	-163.76912496948
2.6960000000000	-163.86332149250
2.6980000000000	-163.95715538485
2.7000000000000	-164.05062585773
2.7020000000000	-164.14373217142
2.7040000000000	-164.23647363464
2.7060000000000	-164.32884960389
2.7080000000000	-164.42085948282
2.7100000000000	-164.51250272166
2.7120000000000	-164.60377881652
2.7140000000000	-164.69468730888
2.7160000000000	-164.78522778493
2.7180000000000	-164.87539987502
2.7200000000000	-164.96520325307
2.7220000000000	-165.05463763602
2.7240000000000	-165.14370278323
2.7260000000000	-165.23239849598
2.7280000000000	-165.32072461690
2.7300000000000	-165.40868102945
2.7320000000000	-165.49626765736
2.7340000000000	-165.58348446415
2.7360000000000	-165.67033145262
2.7380000000000	-165.75680866431
2.7400000000000	-165.84291617904
2.7420000000000	-165.92865411440
2.7440000000000	-166.01402262528
2.7460000000000	-166.09902190341
2.7480000000000	-166.18365217686
2.7500000000000	-166.26791370962
2.7520000000000	-166.35180680111
2.7540000000000	-166.43533178577
2.7560000000000	-166.51848903259
2.7580000000000	-166.60127894472
2.7600000000000	-166.68370195899
2.7620000000000	-166.76575854555
2.7640000000000	-166.84744920741
2.7660000000000	-166.92877448006
2.7680000000000	-167.00973493109
2.7700000000000	-167.09033115974
2.7720000000000	-167.17056379658
2.7740000000000	-167.25043350308
2.7760000000000	-167.32994097127
2.7780000000000	-167.40908692334
2.7800000000000	-167.48787211131
2.7820000000000	-167.56629731666
2.7840000000000	-167.64436334997
2.7860000000000	-167.72207105060
2.7880000000000	-167.79942128632
2.7900000000000	-167.87641495299
2.7920000000000	-167.95305297426
2.7940000000000	-168.02933630120
2.7960000000000	-168.10526591201
2.7980000000000	-168.18084281171
2.8000000000000	-168.25606803183
2.8020000000000	-168.33094263008
2.8040000000000	-168.40546769012
2.8060000000000	-168.47964432120
2.8080000000000	-168.55347365790
2.8100000000000	-168.62695685988
2.8120000000000	-168.70009511155
2.8140000000000	-168.77288962183
2.8160000000000	-168.84534162388
2.8180000000000	-168.91745237483
2.8200000000000	-168.98922315554
2.8220000000000	-169.06065527030
2.8240000000000	-169.13175004667
2.8260000000000	-169.20250883513
2.8280000000000	-169.27293300892
2.8300000000000	-169.34302396378
2.8320000000000	-169.41278311771
2.8340000000000	-169.48221191073
2.8360000000000	-169.55131180472
2.8380000000000	-169.62008428312
2.8400000000000	-169.68853085077
2.8420000000000	-169.75665303369
2.8440000000000	-169.82445237885
2.8460000000000	-169.89193045401
2.8480000000000	-169.95908884748
2.8500000000000	-170.02592916794
2.8520000000000	-170.09245304426
2.8540000000000	-170.15866212530
2.8560000000000	-170.22455807972
2.8580000000000	-170.29014259583
2.8600000000000	-170.35541738138
2.8620000000000	-170.42038416339
2.8640000000000	-170.48504468800
2.8660000000000	-170.54940072031
2.8680000000000	-170.61345404416
2.8700000000000	-170.67720646205
2.8720000000000	-170.74065979491
2.8740000000000	-170.80381588202
2.8760000000000	-170.86667658078
2.8780000000000	-170.92924376662
2.8800000000000	-170.99151933285
2.8820000000000	-171.05350519048
2.8840000000000	-171.11520326813
2.8860000000000	-171.17661551188
2.8880000000000	-171.23774388510
2.8900000000000	-171.29859036838
2.8920000000000	-171.35915695937
2.8940000000000	-171.41944567264
2.8960000000000	-171.47945853961
2.8980000000000	-171.53919760836
2.9000000000000	-171.59866494359
2.9020000000000	-171.65786262644
2.9040000000000	-171.71679275443
2.9060000000000	-171.77545744130
2.9080000000000	-171.83385881695
2.9100000000000	-171.89199902731
2.9120000000000	-171.94988023425
2.9140000000000	-172.00750461546
2.9160000000000	-172.06487436436
2.9180000000000	-172.12199169005
2.9200000000000	-172.17885881711
2.9220000000000	-172.23547798564
2.9240000000000	-172.29185145106
2.9260000000000	-172.34798148408
2.9280000000000	-172.40387037059
2.9300000000000	-172.45952041162
2.9320000000000	-172.51493392317
2.9340000000000	-172.57011323623
2.9360000000000	-172.62506069663
2.9380000000000	-172.67977866498
2.9400000000000	-172.73426951664
2.9420000000000	-172.78853564156
2.9440000000000	-172.84257944428
2.9460000000000	-172.89640334384
2.9480000000000	-172.95000977367
2.9500000000000	-173.00340118160
2.9520000000000	-173.05658002972
2.9540000000000	-173.10954879435
2.9560000000000	-173.16230996597
2.9580000000000	-173.21486604915
2.9600000000000	-173.26721956250
2.9620000000000	-173.31937303861
2.9640000000000	-173.37132902396
2.9660000000000	-173.42309007891
2.9680000000000	-173.47465877759
2.9700000000000	-173.52603770789
